"","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","sd.wt","sd.mut","fold.mut.by.wt","sd.ratio","p","p.paired","start","end","strand","chr2","loc"
"114","orf19.1795","Chr4","PUF3","1",259.268030723408,353.313883687869,59.7098758786889,34.4914838080641,85.4036301748056,54.4091649780673,1,0.388537321648455,0.611231288172486,0.273714982448597,1171174,1173963,"W","4",1172568.5
"1233","orf19.1796","Chr4","","1",827.556939984798,1805.81178881111,761.813071766491,1042.45175567867,373.845726678911,691.77113589535,1.36838260501547,0.53529781202953,0.371972447246857,0.15200667454325,1174975,1176069,"W","4",1175522
"2740","orf19.1797","Chr4","","1",1617.38745750871,4477.48762157383,1928.40651626070,2762.69543197698,1952.17784951908,1632.21388757355,1.43263124692921,1.81511815956822,0.232755509685946,0.0521005173404358,1177596,1176409,"C","4",1177002.5
"6052","orf19.1798","Chr4","","1",325.139809902741,529.019276646147,110.130803057604,119.405832040454,60.0319773466384,76.3051335689977,1.08421829974307,3.25895799306958,0.658525941986417,0.413659750119716,1183991,1179516,"C","4",1181753.5
"339","orf19.1799","Chr4","GAP6","1",1720.07925372671,5988.72390247184,2023.20835452698,4237.0994755703,1964.74395754495,3952.85675093904,2.09424771605440,0.663292164687873,0.246248435355251,0.00102888735580721,1186128,1184272,"C","4",1185200
"2439","orf19.1800","Chr4","VPS62","1",759.638663474651,1934.63335311089,776.613881895022,1303.02441618405,965.013383002961,1862.99014198673,1.67782787117394,0.437706822341085,0.581749350136365,0.0516601387076244,1188004,1186676,"C","4",1187340
"3289","orf19.1801","Chr4","CBR1","1",2542.06383817080,5853.0186636186,2785.42012626376,3361.73381369259,1419.26470225230,1325.46361558221,1.20690368465237,0.367150084459925,0.366063223464996,0.161302790743949,1189847,1188963,"C","4",1189405
"5632","orf19.1802","Chr4","","1",618.581223016311,1298.72387235135,488.133172498258,586.595049379918,250.421518205739,258.580704921985,1.20171109530978,0.79815816407679,0.507046317537836,0.303078516112940,1192506,1190653,"C","4",1191579.5
"2806","orf19.1234","Chr4","FGR6-10","1",1043.01105283102,1505.71402345386,909.191979865155,626.61236918061,516.606218590404,313.414305780753,0.689196982658762,0.242248125945915,0.478558850949764,0.119384439565738,1204801,1206339,"W","4",1205570
"857","orf19.1235","Chr4","HOM3","1",464.624156545209,912.978037766831,268.109918837233,327.317094102884,231.630509690479,283.106029447741,1.22055750996502,0.132731303125814,0.965348464504814,0.192482849199294,1210309,1211943,"W","4",1211126
"379","orf19.1236","Chr4","","1",453.607859447469,1383.2787791327,261.452405667567,615.152348495369,157.326756869949,345.936260592124,2.35282726477386,1.29163593833146,0.0836588385999016,0.0095358798689063,1213135,1212170,"C","4",1212652.5
"31","orf19.1237","Chr4","ARO9","1",921.995247568523,2857.68345944991,848.276248320884,1552.62112173067,358.126617552693,488.75335268687,1.83032487919354,0.81636175610848,0.0130212148566441,0.0168466379426148,1215151,1213580,"C","4",1214365.5
"292","orf19.1238","Chr4","TUB4","1",683.026223495395,1236.44894530594,568.162006451722,609.395141078728,469.329029434837,543.810049741976,1.07257284746038,0.356360866344484,0.939296342326456,0.746659213960666,1217131,1215555,"C","4",1216343
"2547","orf19.1239","Chr4","","1",522.202326721255,542.762756420961,394.209274760217,209.751492646234,438.306925803025,287.585462826760,0.53289933288113,0.369399074332953,0.715355693486858,0.0803410345403456,1219073,1218087,"C","4",1218580
"1025","orf19.1240","Chr4","","1",781.78471003437,2081.46512225018,683.065742481026,1039.67826328608,489.360690628122,841.169237109594,1.52207642489839,0.208209629993896,0.567314664062853,0.00272846227605808,1221419,1229626,"W","4",1225522.5
"214","orf19.1244","Chr4","GYP2(MIC1","1",615.697712751404,1399.93610312397,450.81245064955,603.462946503833,387.708525973618,427.256480267991,1.33861197851643,2.54238881304919,0.38614119514405,0.111637393730529,1230743,1233571,"W","4",1232157
"3809","orf19.1246","Chr4","","1",1063.74824716522,2324.94838638373,1021.58131664395,1218.39151466760,668.254842719852,712.256050973625,1.19265250334668,0.317403432129284,0.654506874847274,0.154181916599124,1237051,1233920,"C","4",1235485.5
"6057","orf19.1247","Chr4","","1",1400.69320737742,3909.07017543860,1557.13990620992,2397.58197931897,653.365795343159,1040.58242415787,1.53973446429402,0.867322418175294,0.323787676182949,0.306304578194616,1237971,1237510,"C","4",1237740.5
"5076","orf19.1248","Chr4","RPB3","1",1268.04647242000,4339.03263856383,1330.42089706626,2535.71823814458,569.44320712315,1186.80663394307,1.90595190118867,0.410098283524635,0.0578175145393343,0.00133201110538716,1238207,1239163,"W","4",1238685
"2410","orf19.1249","Chr4","HIS6","1",869.627586594692,2424.30503068447,786.913074174544,1275.77245180394,566.169360376655,974.428967594913,1.62123682230366,0.349721023108976,0.414366117222331,0.00312196567928731,1240072,1239233,"C","4",1239652.5
"5457","orf19.1250","Chr4","","1",1338.47106018373,3818.92340848806,1339.59705768378,2027.19602960699,519.292991963688,990.342718576926,1.51328790846414,0.642608896695633,0.198407212665800,0.102825478649072,1240276,1241262,"W","4",1240769
"2602","orf19.1251","Chr4","BRN1","1",476.159754353833,758.899922080843,292.645109525157,249.765004371913,150.758609787162,131.562777039545,0.853474041569253,0.410797458316367,0.695141397361255,0.405206310120347,1243535,1241298,"C","4",1242416.5
"3283","orf19.1252","Chr4","YME1","1",2074.23146446827,6910.81115005684,2441.31019041169,4644.98628730233,817.193282953565,2577.44771077612,1.90266124540243,0.531123339330857,0.0354504316637393,0.00889012718923483,1245719,1247782,"W","4",1246750.5
"4635","orf19.1253","Chr4","PHO4","1",769.515098256251,970.333996463307,676.385890236662,428.427280066691,766.124160641722,131.677641449184,0.633406589715801,1.63205233810470,0.857437118387167,0.875100662853754,1249581,1251560,"W","4",1250570.5
"5151","orf19.1254","Chr4","SEC23","1",1429.51208564072,3784.98169757901,1478.41555403929,2055.32166526604,766.312472882332,1261.39637641642,1.39021918407889,0.245461563721335,0.452640194132052,0.0101235015536466,1252080,1254368,"W","4",1253224
"2445","orf19.1255","Chr4","","1",523.899479578699,1057.69315414589,370.560912208911,467.562125868387,99.1850139380103,205.056405930090,1.26176860662732,0.685176044757816,0.50796207038708,0.52186876262078,1256344,1259262,"W","4",1257803
"5008","orf19.1257","Chr4","","1",240.713638373121,403.432523616734,16.2287511412342,49.2046766985534,16.6833298005339,6.60787268398386,1,26.1009176654494,0.228470576882344,0.231382451926654,1262806,1263138,"W","4",1262972
"5424","orf19.1258","Chr4","","1",696.569038782855,1529.81462747275,563.645216265703,702.362548318208,227.682109933527,276.550762104201,1.24610753014377,0.37763738206677,0.430842925096255,0.0672745383839201,1264022,1264735,"W","4",1264378.5
"315","orf19.1259","Chr4","SNT2","1",1698.76044429708,3145.15246463307,1764.19545023532,1703.96817586752,1158.75754524429,1131.31691721453,0.96586133675848,1.35459055997653,0.829256077652669,0.504543887185645,1269246,1264915,"C","4",1267080.5
"994","orf19.1260","Chr4","LEA1","1",634.759190568105,1625.52807250221,509.656596003919,776.901148115816,270.917700418989,400.411089923684,1.52436200023171,0.39881586975409,0.301666631348419,0.0140593586888543,1270558,1269857,"C","4",1270207.5
"5102","orf19.1261","Chr4","CEG1/CGT1","1",656.460847680074,1568.45928730979,507.072952595074,717.089907188704,247.840483489808,362.672403097593,1.41417502850194,0.509707664027365,0.408560062172128,0.0543142099768588,1270804,1272152,"W","4",1271478
"1537","orf19.1263","Chr4","FRE1(CFL1)/CFL1","1",296.214069518403,460.659774851585,92.346719792905,81.4777813505791,119.709694182036,97.0665105179604,1,21.5201080288837,0.984212215069393,0.976559521749856,1274665,1272383,"C","4",1273524
"3617","orf19.1264","Chr4","CFL2/FRE2","1",422.798592690834,796.139834416944,272.25276454725,333.49817539539,301.459103710071,371.905604373987,1.22454551817212,0.150972685130646,0.96149774951330,0.120783677705030,1279325,1277109,"C","4",1278217
"3549","orf19.1265","Chr4","TRS130","1",366.126944704612,734.672458389564,168.575169899712,235.639862063908,122.474043277881,193.240609608119,1.39743962451075,0.357124849843297,0.85429391101487,0.0996307409183684,1282710,1286504,"W","4",1284607
"3507","orf19.1266","Chr4","","1",583.434412179875,899.701149425287,453.747346989277,350.936282480426,41.8301605238013,155.741874732043,0.773417816784985,0.396942263716722,0.373212393420219,0.399069243766337,1287839,1287474,"C","4",1287656.5
"4545","orf19.1267","Chr4","","1",974.074941442909,3144.46420649324,1077.93209423593,2050.84243610293,810.900010619867,1409.58463367524,1.90257108687039,0.285011939098069,0.312134024243633,0.0148866301299184,1288512,1289897,"W","4",1289204.5
"759","orf19.1267.1","Chr4","CAJ1","1",3026.42834249084,9846.30702751574,3534.45437933802,6239.56590490106,1074.8826470876,1682.22393435191,1.76535477197747,0.334568812135137,0.00627912778189307,0.000713425246423416,1290249,1290515,"W","4",1290382
"4359","orf19.1268","Chr4","","1",210.022783251232,327.209316394434,4.59982823170803,15.1315925524067,7.38978593421838,15.9635917654962,1,18.2607586660923,0.451692077739835,0.435208597895288,1290728,1291069,"W","4",1290898.5
"4164","orf19.1270","Chr4","FRE3","1",488.70447864799,937.459003762983,351.225685608675,411.940862919724,391.400794545608,381.686499155343,1.17278457233888,0.668688414032293,0.817230773709913,0.092018892897669,1291408,1293591,"W","4",1292499.5
"4283","orf19.1272","Chr4","","1",1124.52123594796,3483.49004047375,1196.29308728079,2174.82090654958,538.171486082972,501.200957088648,1.81796662512947,0.789566555051944,0.00994908043510273,0.00867078912297109,1295113,1293875,"C","4",1294494
"738","orf19.1273","Chr4","GIM3","1",758.318655280996,2256.30639901035,696.45908793166,1334.65842555939,414.822386673248,863.510944617364,1.91634863940545,0.856069531630847,0.144218722647057,0.0549758813595124,1295939,1296331,"W","4",1296135
"2837","orf19.1274","Chr4","","1",435.171569946336,847.61196633826,249.150240052102,311.123987698355,104.449584312145,148.328062882974,1.24874046933807,0.457365961176871,0.61858720718643,0.390243003572629,1298570,1296879,"C","4",1297724.5
"1141","orf19.1275","Chr4","GAT1/GAT99","1",718.151743887792,1257.77576692062,603.04409480311,574.239912738159,204.502529315208,231.814757422953,0.952235363362018,0.255100218137328,0.768583552847819,0.586737298119211,1302092,1304095,"W","4",1303093.5
"2622","orf19.1276","Chr4","YOR054","1",393.690597352423,1101.40441489420,221.611792434854,514.535025970228,211.208736023015,300.573679698041,2.32178540824484,3.76800470640971,0.0533579240869765,0.0116547919002293,1304566,1305072,"W","4",1304819
"2205","orf19.1277","Chr4","","1",456.684034356448,983.626309363151,267.012432028716,400.132648195067,157.366081708642,112.070132202872,1.49855437499642,1.444408031691,0.156880070944625,0.0539959486933528,1306480,1305302,"C","4",1305891
"2302","orf19.4403","Chr4","VSP11/VPS11","1",502.397532003229,996.846039446539,354.421328909051,400.988661630972,377.530986920286,458.962663800214,1.13179803031039,0.617928959469504,0.841766906335637,0.549235615855409,1312641,1309339,"C","4",1310990
"597","orf19.4404","Chr4","PGA49","1",431.233863006322,691.037467951488,301.715372235989,285.129533875741,431.24308104165,356.345328400131,0.944537073928727,25.9948573678243,0.782116663929239,0.704360292220484,1315186,1312982,"C","4",1314084
"444","orf19.4405","Chr4","","1",373.660371502363,576.920868982802,184.734019921198,162.461530802783,217.207475465765,176.498013828967,0.878860504163181,5.82788962991685,0.826225181690287,0.444974987511844,1321100,1324156,"W","4",1322628
"3461","orf19.4406","Chr4","NIF3","1",740.736015685766,2116.8134417886,616.872489771812,1055.46947192727,603.826259994724,1029.20581150690,1.71100104061652,1.44127098342616,0.4175098649848,0.0214014272753124,1325673,1326587,"W","4",1326130
"2704","orf19.4407","Chr4","","1",761.644760439084,1647.00789495844,645.248380314868,791.097436460034,630.766202135326,703.111139934299,1.22603552460526,1.04291490542190,0.535441718545926,0.0884521231115928,1327039,1329117,"W","4",1328078
"541","orf19.4409","Chr4","","1",343.70593368002,679.039598194203,147.996818669918,235.933259858213,135.690077466226,176.265281389192,1.59238465079463,30.9732834662836,0.266274495055222,0.125409734437753,1331326,1329251,"C","4",1330288.5
"5553","orf19.4410","Chr4","ALG1","1",616.309726294073,1697.70818426840,463.144004910021,833.325009579342,200.786626255969,287.379880024163,1.79927841177873,0.871071007869607,0.0230987901323255,0.0197390736594235,1331897,1333267,"W","4",1332582
"5296","orf19.4411","Chr4","HOS1","1",724.742745042314,1806.69959778783,614.23499452171,976.358088127351,210.224693281258,272.76596597957,1.58955138804427,0.69370354402855,0.0393282796610067,0.0412556028680202,1334603,1333293,"C","4",1333948
"352","orf19.4412","Chr4","REV1","1",435.35036793726,908.08630609146,257.014520762002,352.657716324615,66.5493255652892,129.254426362717,1.37213148610844,0.486514660429145,0.149258556825028,0.0674733210446014,1337986,1334645,"C","4",1336315.5
"32","orf19.4413","Chr4","CMD1","1",8084.30494505495,25387.4951923077,10559.8896237459,16716.8729623587,8241.8572999753,10592.0276388058,1.58305375889230,0.408721291103063,0.247990859605462,0.00301827364540439,1338227,1338898,"W","4",1338562.5
"3772","orf19.4414","Chr4","","1",557.189484584631,1403.73302600074,418.682576759544,743.461112438509,309.744134181087,424.077111369602,1.77571543146753,1.22310094493228,0.133423751019544,0.0122384394507608,1339303,1340472,"W","4",1339887.5
"4114","orf19.4415","Chr4","","1",264.518125552608,429.877257799672,51.6979146781737,64.6200598904054,59.3511228939185,26.4672466629638,1,41.0919207956788,0.462388363505757,0.47474594294587,1340816,1341409,"W","4",1341112.5
"3989","orf19.4416","Chr4","VPS13","1",1499.75572082380,2790.12706777997,1513.48281402242,1451.90989352661,953.441617739965,592.738725208354,0.959317066619235,0.378075007351451,0.935784787438526,0.899296458147677,1341987,1351238,"W","4",1346612.5
"73","orf19.4418","Chr4","FMT1","1",486.544634962738,1040.64636461290,318.970558005281,446.908208781473,127.648431743731,177.426856459076,1.40109548535221,0.190854785335958,0.152245148056552,0.00163864102045501,1352457,1351378,"C","4",1351917.5
"692","orf19.4420","Chr4","RRN6","1",384.408930150309,792.128642228914,185.443404372100,283.405055340898,147.617089654266,238.086060626961,1.52688404112353,10.6400171113667,0.400228643243705,0.130811629605816,1355250,1352848,"C","4",1354049
"5204","orf19.4719","Chr4","GWH41","1",1148.78549102642,1966.47378697628,1083.30032533607,990.081082769578,1215.58296409228,1007.27514653654,0.913962083520251,0.420764507623635,0.94299365558681,0.55886638029336,1357167,1357991,"W","4",1357579
"4763","orf19.4718","Chr4","TRP5","1",3585.84306713402,8210.60823803671,4169.09175682512,4752.12019718106,1101.79781663129,1464.29593902233,1.13984543261766,0.413083808141946,0.544361413932618,0.455682872359147,1360241,1358133,"C","4",1359187
"5224","orf19.4716","Chr4","GDH3","1",5443.93933289886,8772.9435234306,5985.61261837813,4936.26124526767,5490.71310650799,3410.25060302569,0.824687723711263,0.706467609313778,0.953394190068966,0.911575186904897,1362592,1363962,"W","4",1363277
"5687","orf19.4715","Chr4","NUM1","1",260.349100536487,433.52863747607,62.2348890691567,76.0470010187124,96.1551557476962,102.264027138017,1,17.5428855027436,0.6792105476514,0.336795308757593,1364715,1371098,"W","4",1367906.5
"4030","orf19.2923","Chr4","","1",397.429418484319,674.213026241889,201.322798136893,181.890922990849,153.951381264588,153.624595247529,0.902731679634875,4.43507791680674,0.954400465449506,0.911380771149256,1377767,1376340,"C","4",1377053.5
"3599","orf19.2922","Chr4","HOP2","1",279.519451812555,485.658477122293,63.9312490110173,102.095404428104,91.481423223748,125.320368738590,1.58715022080799,13.5970825950881,0.530578340890874,0.138960457813689,1379125,1378305,"C","4",1378715
"3845","orf19.2921","Chr4","PAC2","1",498.748894440143,1379.74917011804,316.561080231465,636.205980913454,239.221605714790,314.899998948009,2.00974162852954,0.948727814448804,0.0552541496506112,0.00314558368299374,1379499,1381007,"W","4",1380253
"5716","orf19.2920","Chr4","","1",1842.41984271022,4919.36206896552,2156.94691107438,2890.17085487287,726.008270501276,879.05870308464,1.33993601791213,0.618229199618875,0.33800900084828,0.336955251508093,1381566,1381012,"C","4",1381289
"769","orf19.2919","Chr4","MPH1","1",453.283119658120,800.579772679931,268.314007487396,261.451130572325,225.899777347574,207.207600618988,0.974438097130475,0.56892984780287,0.97712483657061,0.849717477007011,1386149,1382586,"C","4",1384367.5
"4174","orf19.2917","Chr4","NUG1","1",2124.64905924231,5277.58540327294,2416.46266107683,3135.20714079105,1103.66700525585,1491.96449217487,1.29743661728832,0.4836849288441,0.361539177414288,0.106930308201319,1388117,1386537,"C","4",1387327
"6134","orf19.2916","Chr4","","1",244.232963875205,414.728675136116,28.5014892623442,57.5170371006898,30.4274448598508,1.46788750588191,1,31.8160753569223,0.323742305530820,0.322774233352666,1389256,1388576,"C","4",1388916
"4946","orf19.2915","Chr4","YND1","1",1224.67520204135,2989.40162796470,1260.15853657468,1678.92519976055,545.184093529843,965.32536516534,1.33231268212026,0.311845533882718,0.550796778271394,0.107882456149996,1391655,1389568,"C","4",1390611.5
"1274","orf19.2914","Chr4","","1",384.909545006320,952.27119467546,212.399764342589,408.45650447072,227.482835541604,418.781943081807,1.92082555841820,1.86143401800867,0.622488870316793,0.0232542595677781,1391892,1393208,"W","4",1392550
"3153","orf19.2911","Chr4","SEC3","1",900.223113670756,1815.93801776872,856.128852296925,1012.61898801405,183.892930177404,440.345126594661,1.18278806431681,0.276638170330923,0.519342622853693,0.279172837141892,1395714,1393341,"C","4",1394527.5
"4460","orf19.2910","Chr4","PGA43","1",350.202275832153,685.461317418214,152.564427653885,238.745421996041,65.4932332586,55.7774210974033,1.56488262478637,1.48397283349803,0.0779532699200254,0.0568837718289753,1396463,1397173,"W","4",1396818
"3393","orf19.2909","Chr4","ERG26","1",989.571416522074,2845.12697152364,959.755059875245,1573.61607440366,430.13616527173,520.989494739925,1.6396017486047,0.602942655513614,0.0520173478682755,0.0147027275593709,1398318,1397266,"C","4",1397792
"3405","orf19.2908","Chr4","","1",270.124327175144,520.41081871345,53.2991242590343,120.837270862182,69.5144332508886,57.8436134856159,2.25306234856145,65.5225310777558,0.0819024819162715,0.0833176110324445,1399810,1398734,"C","4",1399272
"685","orf19.2907.1","Chr4","","1",235.812190733243,299.999836620151,14.7111469445957,4.79970563132296,13.4133709843755,7.7359837456362,1,0.469576716312943,0.44646823694493,0.306240085262885,1400145,1400441,"W","4",1400293
"1766","orf19.2907","Chr4","PGA42","1",395.112958678748,1151.29445350177,230.058017776368,600.637617097783,134.955654889597,335.823654762097,2.61080932063686,0.556395289888043,0.0134141453580267,0.000104291440448537,1401570,1400887,"C","4",1401228.5
"3614","orf19.2906","Chr4","PGA41","1",644.448275862069,1159.03664859541,529.168011697412,576.981140140997,552.421466054469,492.726841467529,1.09035528865438,0.698108846210138,0.56810582025687,0.0769767486916895,1403414,1402524,"C","4",1402969
"5075","orf19.2905","Chr4","","1",268.583333333333,582.582658569501,48.1955671686085,132.672770831487,48.334774292318,124.674622581701,2.73389195838422,4.01624318274631,0.46487154054126,0.0790564489956671,1404849,1404181,"C","4",1404515
"1585","orf19.2903","Chr4","","1",1190.39532865146,3553.90838177523,1211.02754949001,1878.16129417838,1012.71386267001,1535.02522170957,1.55088238493774,0.775661071416641,0.324703105632519,0.0240813746708907,1407261,1410014,"W","4",1408637.5
"238","orf19.2901","Chr4","NUP60","1",266.331786030062,429.549114865644,74.3760409392046,82.0142818371207,117.691582803097,120.718793416413,1,8.95609135235852,0.740075567613571,0.345672371791101,1412176,1410341,"C","4",1411258.5
"4231","orf19.2899","Chr4","SPS23","1",379.474808955412,640.015908609942,190.026530583397,211.211798327289,164.945680566612,197.778329907425,1.11138814663302,0.244721447453959,0.998760220927913,0.983326924776103,1413326,1412538,"C","4",1412932
"678","orf19.2898","Chr4","","1",1019.08058608059,2571.96879157801,1069.62490357001,1657.14719981441,1090.60549024692,1691.81309723326,1.54927881193068,1.08324059221296,0.539586614260543,0.107546849530174,1415283,1413598,"C","4",1414440.5
"431","orf19.2897","Chr4","SOU2","1",417.769566973911,972.920474763292,256.540201765032,424.635738197196,227.031542556162,274.384034065919,1.65506131729249,6.90660670140188,0.00730072541196375,3.27330506857473e-06,1417210,1418052,"W","4",1417631
"1535","orf19.2896","Chr4","SOU1","1",2677.05193834721,11803.9325464388,3152.62017907784,7449.6140157844,2027.22984340262,4148.88035415168,2.36299128744506,0.777650043925001,1.83985141139592e-07,4.25459732031805e-18,1418920,1419765,"W","4",1419342.5
"2544","orf19.2895","Chr4","VMA8","1",666.840451316177,1751.41352552469,594.504550206527,1005.28739802804,506.105491523948,1056.19588494404,1.69096670106026,0.694897256230035,0.801366479146891,0.596312237280057,1420734,1419931,"C","4",1420332.5
"4194","orf19.2893","Chr4","SYF1","1",485.438151116749,943.364527587758,315.567960200795,392.073675365203,102.766628917458,82.1371373954895,1.24243815853716,0.419506037776974,0.169638410197426,0.127901901671378,1421061,1423598,"W","4",1422329.5
"1251","orf19.2892","Chr4","SBE22","1",339.376164228952,637.268125552608,132.026844223999,169.090210559918,96.0233744823841,132.576379253230,1.27911127725300,0.873157150313253,0.86782886287399,0.484352260852668,1426650,1429286,"W","4",1427968
"3899","orf19.2891","Chr4","AFG1","1",843.090640504887,1670.56449827188,778.027017726326,908.67120899861,605.912896214078,828.745758255395,1.16791729373881,0.292443957869753,0.975918319848781,0.87909558123699,1431618,1429987,"C","4",1430802.5
"3509","orf19.2890","Chr4","","1",331.026193633952,707.609201357727,122.947925716572,213.467678931134,98.2902040046116,129.830420798202,1.73389421025444,8.71262358979928,0.270637562658131,0.0708067149766446,1433421,1432192,"C","4",1432806.5
"3395","orf19.2889","Chr4","IES6","1",1482.73599795798,2631.10003817014,1789.92240022984,1628.83430252024,2656.66670214643,1851.21559477201,0.910011126994433,1.24258261897600,0.893215831879728,0.358085157919575,1433738,1434151,"W","4",1433944.5
"2393","orf19.2888","Chr4","","1",420.460305272465,776.459227933203,241.793850677786,288.589838347023,25.7858503419397,33.3960469105406,1.19353671542126,0.192670896225805,0.122134082720377,0.188522952592808,1434894,1434220,"C","4",1434557
"5621","orf19.2887","Chr4","","1",1916.99823165340,7986.56252368321,2098.26947542454,4422.59976787036,360.536294578035,1980.01102611689,2.10773678961114,0.716585929974892,0.0867603718316539,0.066483137426514,1436404,1437018,"W","4",1436711
"2842","orf19.2886","Chr4","CEK1(CAERK1)/CEK1/ERK1","1",1840.34371714738,4477.23432024348,1851.95255756885,2388.05734185857,2080.96203436453,2589.37380593272,1.28944216007231,3.91436383198310,0.587436497199422,0.0697607159499261,1439088,1437820,"C","4",1438454
"1906","orf19.2885","Chr4","PRI2","1",474.759289673143,1017.99897961479,290.874689340716,400.574306937937,138.825583837060,232.779407837586,1.37713703397797,0.437315357244366,0.534889412958335,0.236123227598851,1443887,1442256,"C","4",1443071.5
"5317","orf19.2884","Chr4","SPT16/CDC68","1",1959.55937353884,3710.4143761651,2040.50154727328,1905.62314899091,1446.82903128854,1420.19860275392,0.933899389362085,0.409441275563336,0.860330252608322,0.691936547664258,1444349,1447531,"W","4",1445940
"528","orf19.2883","Chr4","CSO1/CSO99","1",394.102583492329,644.802202354578,205.985594150945,208.972903608225,54.4548762598165,59.1216180945309,1.01450251639972,0.149338473007266,0.963981318658314,0.90041861081642,1448739,1447747,"C","4",1448243
"1664","orf19.2882","Chr4","","1",450.530683888102,1105.75727944086,290.939973933058,529.114132283288,190.855342387903,353.22670525815,1.81863676252694,0.5502051209388,0.200450629928459,0.0096707330107811,1451965,1450190,"C","4",1451077.5
"3462","orf19.2881","Chr4","MNN42/MNN4","1",636.570467116066,1766.36435710234,497.330954781022,982.360925526569,374.725989397277,1009.60168248932,1.97526599959801,1.86737051362789,0.44047420504632,0.225445498558025,1457533,1460523,"W","4",1459028
"743","orf19.2879","Chr4","HYR4/IFF5","1",394.496352785146,667.120910698497,218.423819459954,248.582753520139,243.370381664847,266.453052052239,1.13883834099152,1.21578269942968,0.781310837061223,0.535760427953151,1465236,1461310,"C","4",1463273
"1846","orf19.2878","Chr4","PGA15","1",269.485938265203,369.668960475902,57.0270492876744,47.9706695439639,67.0164458922088,72.3468715500353,1,0.688795632484825,0.748095723418433,0.389412980542256,1466779,1467276,"W","4",1467027.5
"1312","orf19.2877","Chr4","PDC11","1",5064.71751037075,16966.4827523822,6206.10927220372,11326.7913624868,1527.35995851572,5016.33959214701,1.82510343690174,0.782003145198187,0.0228711362664367,0.0107039079588389,1469976,1468273,"C","4",1469124.5
"89","orf19.2876","Chr4","CBF1","1",813.751747638086,1162.23440481176,750.592822370567,615.006784215107,293.465276895454,447.16033853435,0.819361397931778,0.472508984284712,0.320000422179055,0.225046368525546,1471235,1472269,"W","4",1471752
"4616","orf19.2875","Chr4","","1",354.32382847038,880.489378979057,169.358208486289,329.372174659846,177.983559376632,285.127534686185,1.94389667610244,1.72273061034102,0.74961324320918,0.220288962872458,1472608,1473432,"W","4",1473020
"3377","orf19.2873","Chr4","TOP2","1",424.635745807933,737.003440587399,233.748932285552,233.087103106780,304.434300478719,285.094803836821,0.9978831573682,1.24562692350742,0.799283668136701,0.576223921928859,1473780,1478165,"W","4",1475972.5
"3068","orf19.2871","Chr4","SDH3/SDH12","1",1607.1784918101,5354.14018279726,1695.5435291795,3080.26499387824,839.004448771335,1630.51480722505,1.81668293433247,0.473150086893558,0.0595911011461789,0.00237187046542921,1480317,1478392,"C","4",1479354.5
"3917","orf19.2870","Chr4","","1",1037.9891688771,2935.40539345712,1301.94126642195,2301.22782184263,1794.78291095656,2855.36179620350,1.76753581839138,0.781533033605427,0.529588340407991,0.056461893018314,1481912,1481481,"C","4",1481696.5
"4782","orf19.2869","Chr4","","1",237.610694652674,331.462694091551,15.1163586275946,14.5056540946941,17.7544983648905,13.9973812868530,1,0.318828118254278,0.971076618065268,0.76416551497523,1482715,1482206,"C","4",1482460.5
"6303","orf19.2868","Chr4","","1",211.329895949461,398.914498890905,0,54.1737663684578,0,64.9447829924359,1,64.9447829924359,0.192575098743433,0.192575098743433,1483535,1483053,"C","4",1483294
"5614","orf19.2867","Chr4","VPS5","1",1048.79905707571,2354.85766960808,958.18441247909,1280.33824730083,1168.63914041600,1283.32529293688,1.33598038877577,17.9863560815893,0.448712753157076,0.111917922581147,1484450,1486468,"W","4",1485459
"4859","orf19.2866","Chr4","","1",924.032790622233,1706.28205128205,822.906208446205,860.716350150675,414.323691490345,257.878060324962,1.04594708524057,0.874069356171133,0.615394561870049,0.602672222661349,1487144,1488694,"W","4",1487919
"251","orf19.3142","Chr4","","1",565.47937704562,1346.28272036745,404.907464764821,631.081423335107,351.084259656789,579.389406689286,1.55858184462381,0.426998366834087,0.592185191389904,0.0228072247913483,1489750,1490949,"W","4",1490349.5
"3482","orf19.3141","Chr4","SMY2","1",1346.15148060248,2413.46637025255,1380.4958587128,1281.62981070176,853.755720404005,932.827241583104,0.928383669254012,0.41220005139269,0.881426137294712,0.658201216962886,1493819,1491099,"C","4",1492459
"5878","orf19.3140.1","Chr4","","1",196.370196324144,304.765978274599,0,17.7062790495205,0,30.0908246575723,1,30.0908246575723,0.422649730810374,0.422649730810374,1494944,1494427,"C","4",1494685.5
"4015","orf19.3140","Chr4","UMP1","1",964.091732979664,4122.43178616736,975.902735668191,2426.84637301293,644.80963411729,1724.11901012226,2.48677074498750,0.909642302237877,0.0774057127924473,0.00123989961501067,1495192,1495521,"W","4",1495356.5
"2282","orf19.3139","Chr4","","1",780.855378737757,1766.65448075316,683.321857539896,851.701359638428,198.317528695737,350.521464613982,1.24641316568554,0.322952524588146,0.489862185762051,0.176093781421182,1495892,1497010,"W","4",1496451
"3783","orf19.3138","Chr4","NOP1","1",8059.8008517671,19966.6905235569,9398.32924070363,11437.2638334973,5372.67231033862,5703.75948537027,1.21694649554978,0.522935690794186,0.493116181128008,0.245012581884765,1497997,1498947,"W","4",1498472
