"orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","fold.mut.by.wt","p","p.paired","chr.combimatrix","start","end","strand","chr2","loc","sd.wt","sd.mut","sd.mut.vs.wt.ratio"
"orf19.3160","Chr5","HSP13/HSP12",1,36963.4505535694,48761.4951882912,47543.3955584235,32936.5989213324,0.692769175076239,0.274543331690918,0.117074057920641,"Chr5",466882,466376,"C","5",466629,24400.3946901339,16686.5294844259,0.269394954248628
"orf19.1108","Chr5","HAM1",1,2004.13925592149,3008.66826923077,2548.75449285107,2010.48956290632,0.788812562585171,0.371983257347782,0.0381668606864092,"Chr5",846308,846916,"W","5",846612,1123.34218328298,869.897502524348,0.171157508871268
"orf19.4225","Chr5","LEU3",1,852.198093459777,1039.03779840849,955.33854906453,659.688266825044,0.690528260867325,0.538639187277651,0.136868223919414,"Chr5",487143,484189,"C","5",485666,658.102133475079,398.748150821189,0.389608179167428
"orf19.1935","Chr5","",1,560.481006062903,728.405765740611,611.047846047477,488.191002863594,0.798940714743413,0.220302427887567,0.376755968583571,"Chr5",296722,297168,"W","5",296945,111.600338116125,94.009932348138,0.254872192716169
"orf19.970","Chr5","",1,436.063744226788,555.223727422003,456.654475953385,353.874226642149,0.774927752330347,0.357363375254214,0.351701212880462,"Chr5",43190,42567,"C","5",42878.5,141.505136444639,7.85526821990816,0.263294599648032
"orf19.942","Chr5","KRE8(CWH48)",1,204.826521431785,308.220649290739,169.64378974012,198.022093344289,1.11845820142988,0.255834146979231,0.305654346587683,"Chr5",86237,84206,"C","5",85221.5,152.684332291556,80.5465454864718,16.6066974943313
"orf19.926","Chr5","EXO1(DHS1)",1,588.037679992421,722.579727529478,623.661413241108,438.556740489039,0.70319684876751,0.630276339679303,0.470503167507443,"Chr5",144424,142325,"C","5",143374.5,437.192976573286,186.929574520415,0.905879223435392
"orf19.1933","Chr5","PEX29",1,547.958920608377,645.95759915372,578.783772079463,411.985361887866,0.711812220317924,0.0675450104117454,0.0843022198850662,"Chr5",299586,301436,"W","5",300511,184.304181386782,81.3263336286019,0.237399280470931
"orf19.3907","Chr5","",1,191.414898320071,278.70548497681,150.585395140068,174.114440004943,1.06732652161582,0.510285121729481,0.550052456081235,"Chr5",942675,942364,"C","5",942519.5,171.44091992624,72.7717258005471,4.33587071263231
"orf19.3938","Chr5","",1,781.134840305893,902.490444862155,847.127095912833,557.189311191595,0.657739923418679,0.196521064770644,0.0419279249479662,"Chr5",989321,990109,"W","5",989715,416.120404949267,341.46146346962,0.336706529240263
"orf19.4146","Chr5","SMD3",1,999.98146599777,2064.1778489978,1247.060535883,1454.46811319345,1.16631716852751,0.680126617932697,0.283869260542,"Chr5",338302,338622,"W","5",338462,665.891304554105,1013.43934586184,0.309253473619999
"orf19.4346","Chr5","SEC16",1,530.696119790155,625.726480214683,570.754131274163,397.464142685444,0.696384171233482,0.031431388844521,0.0634500914104024,"Chr5",705922,699647,"C","5",702784.5,147.419405192481,87.8046290294232,0.27137128140157
"orf19.4028","Chr5","RER2",1,458.295059032562,748.535706252812,499.892418777426,481.691514146891,0.963590356751062,0.907774252706573,0.919713154405247,"Chr5",1155364,1154378,"C","5",1154871,168.931920315068,39.4870708720867,0.601489344274689
"orf19.1123","Chr5","",1,248.17332123412,457.311551147985,238.12041836162,308.419219743775,1.28749120242848,0.46004850342975,0.485785803245637,"Chr5",823876,823523,"C","5",823699.5,211.540808620848,92.316228380207,69.4586925973835
"orf19.976","Chr5","BRE1",1,938.84653505057,1042.17428476696,1058.28561518689,674.794482865198,0.637629835633768,0.522191057941692,0.174818121953004,"Chr5",35884,33839,"C","5",34861.5,870.788781200868,535.561406701771,0.550285085788275
"orf19.6662","Chr5","",1,463.25,606.668481548699,511.523691488351,381.860990396294,0.746516723957036,0.474977278352998,0.541265606678479,"Chr5",793054,792509,"C","5",792781.5,199.690402337743,37.539069410954,0.523520763736727
"orf19.3910","Chr5","RNY1",1,418.73167708728,587.502888798034,438.380030876131,381.104574177246,0.869347477839227,0.66988575712247,0.598074162141386,"Chr5",944289,945530,"W","5",944909.5,182.476974548009,151.543902755622,0.587806619411193
"orf19.4132","Chr5","",1,10177.3001768347,18548.3497448307,12979.4139814753,13946.5698654255,1.07451460330417,0.7930155748575,0.777699634578158,"Chr5",318368,318687,"W","5",318527.5,2934.2283637285,11804.9725022869,0.72318499012213
"orf19.3211","Chr5","RCF3",1,1644.2498430814,1837.60653787295,1869.01986731429,1068.68652974482,0.571789817986516,0.018797087647602,0.0117587743228086,"Chr5",881311,882425,"W","5",881868,607.616824969946,355.755790076687,0.193868514452711
"orf19.1116","Chr5","",1,628.219322344322,827.23334921013,695.092741700566,518.611361529154,0.746103836820904,0.0096337269691567,0.0247202455496903,"Chr5",836905,836279,"C","5",836592,39.2131394888705,42.3019871587181,0.0622937657273217
"orf19.3899","Chr5","",1,364.592617152962,513.185092206644,364.596420157553,327.104774400013,0.897169462768343,0.841575063798244,0.865295539609879,"Chr5",927548,927934,"W","5",927741,143.697932798229,28.9016708102876,0.527647966166835
"orf19.4002","Chr5","DUN1",1,334.442325281595,400.305218173639,327.945245096673,251.633951693786,0.767304772537892,0.389905230919163,0.352527060265628,"Chr5",1124656,1122968,"C","5",1123812,145.355575150032,58.1192086386137,0.471394954816341
"orf19.1114","Chr5","",1,1539.67487684729,2346.55258065338,1830.91695586113,1485.30437839189,0.81123525217085,0.191318263778844,0.321520026759571,"Chr5",838603,839187,"W","5",838895,171.262736092977,280.679679052015,0.217046609392864
"orf19.4341","Chr5","CDC91",1,1108.07901093313,1476.87439503932,1235.88134107817,901.364989114216,0.729329717307549,0.608726470106233,0.110394539636715,"Chr5",691891,692793,"W","5",692342,1088.39348215856,771.509353336955,0.365686654382865
"orf19.3982","Chr5","",1,1040.84980299998,520.89958380772,1113.66027834971,333.933653270223,0.299852351531356,0.0909372824576283,0.0301879020119669,"Chr5",1078956,1080704,"W","5",1079830,1092.58049816609,140.107803763642,0.302745033039612
"orf19.2641","Chr5","ARP1",1,488.538512367346,700.967049032839,496.728267347177,427.986515253087,0.861610951876745,0.378166392172738,0.203111840938157,"Chr5",764944,766188,"W","5",765566,130.006281481826,169.773233418105,0.291868662729436
"orf19.3167","Chr5","COX10",1,1704.200346689,2193.78949889091,1999.76544069834,1464.68930999712,0.732430554198214,0.469881670282375,0.0620919868077983,"Chr5",456475,457860,"W","5",457167.5,1319.26021257861,1045.76047600924,0.259860694234272
"orf19.3903","Chr5","",1,363.33666477201,546.498196751827,362.880680009947,330.442490890972,0.910609214251677,0.988155181339024,0.987613787494997,"Chr5",936310,936897,"W","5",936603.5,198.418139107782,67.039048355995,0.669083825305391
"orf19.3159.4","Chr5","UTP20",1,340.520710208324,640.710784031061,339.065244518754,405.848748178055,1.18163171893971,0.452458388711967,0.445262079667051,"Chr5",467500,467793,"W","5",467646.5,231.635758386532,241.541775689964,6.06528277649771
"orf19.6671","Chr5","LAP5",1,766.401774495921,1047.70532556524,870.12991668014,725.15172737563,0.83338328389207,0.479405104110507,0.235219837494567,"Chr5",801120,802856,"W","5",801988,364.789118816958,394.249984450846,0.290921244014637
"orf19.6672","Chr5","MDJ1",1,4818.13870468612,8987.07532840723,6130.5146760114,5590.15098349752,0.911856716593745,0.83252147928425,0.214075228889413,"Chr5",803182,804648,"W","5",803915,6171.54270192454,5926.08948459151,0.335891217660961
"orf19.962","Chr5","",1,1186.25066312997,1406.6768504484,1409.98783458936,852.345500009569,0.604505570261041,0.0421820395399738,0.0481284003161717,"Chr5",53780,53247,"C","5",53513.5,41.8876568739692,173.514307689163,0.129333049235461
"orf19.4046","Chr5","",1,391.374381466487,580.146551724138,434.109072516984,396.35285149506,0.913025957271494,0.903744819757722,0.897915872300976,"Chr5",1176429,1175968,"C","5",1176198.5,270.46919195614,104.822319171562,1.10138890052931
"orf19.4054","Chr5","CTA24",1,9090.80092029366,18020.8653515795,11659.1844473275,10969.3883177277,0.94083667406446,0.780171490192494,0.443823917100109,"Chr5",1182940,1182182,"C","5",1182561,8804.5788237379,10127.9996882609,0.414644026842222
"orf19.3908","Chr5","",1,959.76768346596,1746.25287356322,1166.5258332402,1199.32580500105,1.02811765571427,0.926524158517773,0.166414584983371,"Chr5",943052,943666,"W","5",943359,375.932481679263,405.008636330464,0.0205567371217867
