orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	fold.mut.by.wt	p	p.paired	type
orf19.6407	ChrR		1	447.620906399027	751.198903874944	485.4388241614	485.647803236521	1.00043049518234	0.997940842217083	0.998241139684176	middle
orf19.3064	Chr1	MRPL27	1	1560.19365528100	3616.43444514248	1800.35435763654	2079.00766357393	1.15477692197396	0.741027339474815	0.469149523269544	middle
orf19.728	Chr1	TSC11	1	464.421606847675	729.580690508322	488.515032850428	456.538773271489	0.93454395990158	0.800096543638824	0.70219821064124	middle
orf19.658	Chr1	MRC1	1	601.482648099027	918.551213771608	677.677301587852	583.980759464931	0.861738703799902	0.602917918227718	0.522769307681707	middle
orf19.5140	Chr7		1	731.856029746116	1310.48914796385	865.224133493086	865.104864946178	0.999862153004879	0.999779993060515	0.998740149045436	middle
orf19.1964	Chr5		1	485.453933795585	649.045434098066	548.023742613876	441.939683866162	0.80642433803738	0.570399354110784	0.333858113475501	middle
orf19.3087	Chr4	UBI3/RPS31	1	16539.5467506631	38575.2158119658	20985.5741747841	23469.8024269830	1.11837790243471	0.543549853776558	0.413050999459642	middle
orf19.318	Chr3	CAF17	1	427.083570303965	780.619335998073	461.525920570696	496.089188790919	1.07488911603813	0.821926833811398	0.799138292364555	middle
orf19.1580	Chr2		1	267.099275182873	417.814904330898	251.067452089491	262.308619369268	1.04477349487647	0.895987758232647	0.916272562938877	middle
orf19.3688	Chr1	GON7	1	2685.10917919799	4535.5826915321	3421.97150350182	2677.07100194771	0.782318321239137	0.695621491802234	0.402426389420832	middle
orf19.6152	ChrR		1	958.883432193437	1668.64234725721	1232.8385290903	1181.63507092277	0.958467019841347	0.93155203197436	0.796944270872789	middle
orf19.4465	Chr1		1	247.705474359550	400.195904607829	222.951733101828	248.936774925184	1.11655007773135	0.718374114089064	0.761687024046634	middle
orf19.2794	Chr1	YDL219W	1	504.619052231644	919.137848456894	547.00013365272	555.75290574019	1.01600140758472	0.947805584747157	0.939137360454366	middle
orf19.5029	Chr1	MODF	1	385.492992261822	672.466980199172	399.527551310638	435.754209454248	1.09067374208554	0.780981198471566	0.663037084407317	middle
orf19.5509.2	Chr7		1	416.413053245404	718.135788322223	430.863386956256	449.589516277821	1.04346187187974	0.803913239605782	0.839174060464879	middle
orf19.1354	Chr2	YER67	1	14533.9586261188	35260.4360852396	19224.246925267	23481.9245953873	1.22147435406296	0.407172333553502	0.186320551737901	middle
orf19.6432	ChrR	AFG2	1	580.966951945514	935.28049816185	625.781475041253	581.115191074502	0.928623192363107	0.790482063909427	0.68089017049324	middle
orf19.3108	Chr4	MGT1	1	407.661540705211	962.84863601311	449.438534348192	686.786110918684	1.52809796764470	0.227970400438420	0.0858501781207824	up05
orf19.5045	Chr4		1	908.717105263158	1187.14261458341	1224.17231676816	809.337706700735	0.66113054152164	0.535914560654279	0.438764272098966	bottom05
orf19.1153	Chr1	GAD1	1	4342.62399256319	9521.60846122269	5312.53518881946	5741.55857514654	1.08075680839347	0.653103534998211	0.173898687595104	middle
orf19.427	Chr1	RIF1	1	324.721982632166	496.537703675635	317.904231415749	303.282503534046	0.954005872093659	0.864280949435098	0.876216056737623	middle
orf19.6344	Chr1	RBK1	1	690.23896772936	1644.21768541634	789.229818109516	1001.66742925505	1.26917078684938	0.206216458090073	0.29329391522215	middle
orf19.3300	Chr1	ZPR1	1	4630.95431965192	7131.45593481937	5660.99876657309	4395.06412418201	0.776376096411443	0.582416735905426	0.284166868442481	middle
orf19.5177	Chr7		1	478.882424678349	947.33867895313	509.036420408626	599.553903263442	1.17782123090948	0.147834068229197	0.279505362063513	middle
orf19.2169	Chr2		1	184.406510307599	232.221547458390	144.877179069396	151.656128077147	1.04679100636342	0.952074173720988	0.961436062676622	middle
orf19.2685	Chr4	PGA54	1	1751.24351045029	2928.30608184919	2043.46571799654	1743.85265237823	0.853379940275163	0.395435518926415	0.0361648135205143	middle
orf19.6294	Chr5	MYO1	1	531.639366015614	521.418429888825	558.8082372119	318.608318016795	0.570156802996409	0.0358958822045279	0.0243997351909874	bottom05
orf19.1730	Chr3	NHP10	1	1076.67992123323	2038.91366061475	1306.7566798823	1361.39982902477	1.04181585599194	0.90109094654198	0.763367269198398	middle
orf19.3675	Chr1	GAL7	1	2541.65356306327	5784.90601711507	3700.91848490834	4734.19937754111	1.27919579878517	0.70117901115471	0.13612379346779	middle
orf19.1437	Chr4		1	421.191486674245	554.424279088526	466.740086268689	406.490349075339	0.870913729148463	0.6451641770014	0.570946518180819	middle
orf19.2808	Chr3	CAT8	1	391.142058778303	502.714357733414	401.664294655692	320.255152467964	0.797320440798673	0.562699664153164	0.394029684047648	middle
orf19.6740	Chr3	PRP19	1	738.157824933687	1264.39731964315	841.984949615536	793.522835138423	0.942443015757892	0.834599385358214	0.665378242250532	middle
orf19.5316	Chr4	FGR29	1	314.290561450044	431.868037135279	299.954483929347	264.427681441381	0.88155935519759	0.707606838090339	0.711069583187607	middle
orf19.4363	ChrR	SGD1/YLR336C	1	603.069035320396	1087.17476975798	680.051631900217	708.198902777459	1.04138990270282	0.854303034876273	0.821470371570535	middle
orf19.5735.3	Chr6	CDC50	1	1026.03145920172	1765.72199544627	1198.27217980094	1086.57429799179	0.906784215062303	0.807563710869275	0.515851391893604	middle
orf19.1244	Chr4	GYP2(MIC1	1	615.697712751404	1399.93610312397	660.90499915885	807.593307785121	1.22195067190136	0.53954767577999	0.193305501710199	middle
orf19.1684	Chr3		1	425.007282795849	627.191211724965	442.608651333653	415.409269265579	0.938547558918882	0.873788278492584	0.740887408471168	middle
orf19.6562	Chr7	RNH35	1	806.420169722831	1217.81428777355	904.887290746513	720.19336208675	0.795892891249037	0.213909560409197	0.0923292021600614	middle
orf19.1289	Chr3	SCT1	1	397.538981184172	597.960653192297	403.977738360154	359.576754915601	0.890090519282602	0.672787246251415	0.6524336696517	middle
orf19.191	Chr2	KIC1	1	631.227052339215	857.978627757646	672.585996723734	541.189325721018	0.804639597549208	0.348642739631295	0.248061548164196	middle
orf19.5217	Chr2	TES3	1	246.659609069092	368.074750712652	221.812705775231	224.731571270059	1.01315914471458	0.966979366935148	0.97158530918833	middle
orf19.4781	Chr1	GRP1	1	691.163688675712	1243.53244990431	805.120772772768	785.031624468833	0.975048279732306	0.928543616388139	0.877802908769101	middle
orf19.3249	Chr2	LAG1	1	553.328804438151	1052.84144979877	629.085783601063	700.407981762638	1.1133743600965	0.577140736543388	0.556837680880376	middle
orf19.1525	Chr2	NMD4	1	365.676889920424	659.838554407007	366.162994981738	434.190632057084	1.18578512303991	0.49276067515859	0.542555863594912	middle
orf19.4347	Chr5	PRR1	1	1072.0887639911	1279.69484808878	1292.33498169624	995.917678407694	0.770634311160186	0.403527951358092	0.393279275979499	middle
orf19.4545	Chr1	MBP12	1	383.415999935737	473.218369194567	385.688721430939	288.004579186519	0.746728030101573	0.486466475715985	0.34843433439937	middle
orf19.2934	Chr1		1	318.19441342082	397.009656103122	307.213569862385	244.924968440663	0.797246581752154	0.619659934771865	0.623296064608329	middle
orf19.1117	Chr5	FDH3	1	706.139915878045	1584.84466665115	890.974588583223	1264.03816867586	1.41871405186299	0.487369909238885	0.183645805072006	middle
orf19.4337	Chr5	ESBP6	1	664.720306623163	671.065398347682	759.19721444156	446.972779079615	0.588743966096338	0.24817642528758	0.090493668890236	bottom05
orf19.1587	Chr2	HGT20	1	547.172524314766	931.540202877884	610.395951141616	639.923817336092	1.04837493784035	0.840329808051855	0.763183598835376	middle
orf19.5636	Chr4	RBT5	1	736.307211857008	769.589273664932	866.692414948154	526.900519475749	0.607944076108326	0.0497634172161128	0.06065026185253	bottom05
orf19.419	Chr1		1	554.993810786914	1510.09829516658	691.415946516288	1136.02049921659	1.64303485469267	0.482640584859614	0.118111809369231	up05
orf19.1666	Chr3		1	1349.29366708603	3103.96438319302	1659.52371035141	2224.84750131178	1.34065424159602	0.650524354002327	0.399060997926745	middle
orf19.3690.2	Chr1	RPL26A	1	15406.1412292336	38916.8518378174	19613.1186664973	24262.5376630125	1.23705658827513	0.336573757288995	0.223234710421645	middle
orf19.4059	Chr1	YHC3	1	586.584019731025	998.021346885117	671.330804785877	683.129996448453	1.01757582339207	0.952215120476713	0.890891395136281	middle
orf19.3969	Chr5	HSR1	1	495.189736609428	478.783916577474	541.065073063364	320.042500660914	0.591504638894764	0.0366171892671911	0.0501652390633565	bottom05
orf19.3241	Chr2		1	457.089865745265	730.505966923276	472.262216369589	437.956965771747	0.927359739126378	0.771551479908047	0.768882548880009	middle
orf19.6992	Chr3	QDR2	1	2918.51978021015	4423.47564825525	3710.48753023155	3056.5560188177	0.823761296571978	0.233083686017903	0.0715210291028991	middle
orf19.5101	Chr1	CCR4	1	1514.55394451897	2831.02500293376	1820.93808571943	1778.25539299377	0.976560052722056	0.950764691669758	0.878270546729476	middle
orf19.2901	Chr4	NUP60	1	266.331786030062	429.549114865644	242.955474506661	261.087463269228	1.07463091251344	0.866788331609566	0.83186081784929	middle
orf19.772	Chr1	LYS21	1	4554.21286472149	10948.8855613770	5519.35655666839	6472.95620071926	1.17277369821284	0.488708651869288	0.0763140691367862	middle
orf19.1339	Chr7	CPY1	1	1740.03274598964	3216.38827838828	2009.80669153746	1992.32600451012	0.99130230429576	0.986561641059022	0.938808225069643	middle
orf19.4488	Chr2	SWI3	1	574.95298328159	750.055368028825	621.113592321163	472.994129260926	0.761525967405253	0.196081379146375	0.185977520204397	middle
orf19.7652	ChrR	CKA1	1	1264.57360898065	2725.05529211084	1582.09463734002	1798.55187825008	1.13681687289832	0.670896457948197	0.267974957509695	middle
orf19.7207	Chr1	DOA4	1	597.705595498472	1192.15925103463	673.020124621726	810.031809801639	1.20357739712006	0.315350268331077	0.273260388249032	middle
orf19.56	Chr1	ARG2	1	517.205578047683	985.779177718833	556.300927380564	614.743487771315	1.10505565875278	0.555528859716409	0.609355081477188	middle
orf19.1946	Chr5	@	1	1461.15956807359	1444.38358570661	1672.69096816414	907.414055757856	0.542487568252841	0.319117169029506	0.123457437861903	bottom05
orf19.3287	Chr2	BUD22	1	325.336550649391	515.512436872464	315.07602888441	310.460093842194	0.985349773962304	0.9663004412793	0.953342376744568	middle
orf19.1980	Chr5	GIT4	1	249.504320316707	335.872236958444	224.987541174025	212.846011215048	0.94603465642755	0.868541333106983	0.889262442788898	middle
orf19.7445	Chr3	VID24	1	2530.92781578172	5163.24714776552	3497.08059706489	3860.41176522872	1.10389556605266	0.797035158879437	0.375227980418116	middle
orf19.4898	Chr1		1	4120.99596305086	11436.2439215856	5420.69186474378	7076.08757897448	1.30538458107117	0.17579070369154	0.202482011160775	middle
orf19.6166	ChrR		1	262.486426194797	476.58019994726	243.111574476084	286.713477832390	1.17934935204245	0.641686634190433	0.704252582632524	middle
orf19.3142	Chr4		1	565.47937704562	1346.28272036745	615.197354285058	835.29492939223	1.35776742792230	0.452331203491243	0.242724920760446	middle
orf19.7088	Chr7	SUA5	1	671.053139590798	1735.69230769231	760.587524323655	1075.88496948553	1.41454459227720	0.047134213185232	0.030120328478613	middle
orf19.7492	ChrR		1	271.710891812865	415.568250377074	248.330131081582	262.173827773236	1.05574714848882	0.85706410955254	0.882917548994926	middle
orf19.5869	Chr3	BSD2	1	523.934906895887	1013.06223021731	591.987140576477	658.448638387278	1.11226848229521	0.765683086102437	0.63194842537485	middle
orf19.4739	Chr1	MSS116	1	1099.20271831021	1771.69442630116	1252.73320358873	1080.63541957104	0.8626221580743	0.668282027702717	0.3523253541522	middle
orf19.4123	Chr2	RLR1	1	1167.38619952844	1679.49713857646	1430.95993781379	1061.34526012163	0.741701589314334	0.0963207717069044	0.0665277682734157	middle
orf19.2262	Chr2	ZTA1	1	2583.05334041337	4357.00766283525	3257.43420377666	2813.67122808632	0.86376916679519	0.532252114966264	0.193020405840691	middle
orf19.4484	Chr?		1	2466.82933904168	5700.19031830239	3393.27325324598	4479.1271892202	1.32000191406203	0.654814845010634	0.410768234463078	middle
orf19.5171	Chr7	PMT1	1	1782.82709509786	2729.79167996251	2080.68930061952	1624.09216542417	0.780554869456292	0.263466545165817	0.0458161490853032	middle
orf19.7254	Chr1		1	889.576361701066	1587.78753789314	1040.51223157510	1051.28260737933	1.01035103238327	0.95186323814507	0.935554029726747	middle
orf19.536	ChrR	TAF5	1	1152.48104911782	1527.52165435140	1313.45122029841	910.920229544383	0.693531830848982	0.339196517410587	0.0443604260526825	bottom05
orf19.2225	Chr5	UBC13	1	2286.06550638311	4260.41444181755	2998.88539497980	3091.63858017838	1.03092921968737	0.927339776338995	0.794203741745033	middle
orf19.673	Chr1	OYE31	1	281.788229431565	490.672383046476	263.944948568988	306.809827926584	1.16240083240840	0.622963027170923	0.64698156800371	middle
orf19.7152	Chr7		1	2670.23839522546	7192.05888574775	3359.63275539482	4461.90451938054	1.32809293284086	0.0892192176265542	0.0227693646930253	middle
orf19.3243	Chr2	SRP54	1	1378.49641369182	2651.19924555401	1642.68651076160	1674.46364831789	1.01934461465904	0.893811213727242	0.819113910674807	middle
orf19.6630	ChrR		1	645.570718075028	1694.52016476580	725.894080412544	994.876611058277	1.37055341530387	0.404177684798259	0.182761366930589	middle
orf19.7375	Chr3		1	311.133975937855	517.090503247027	319.856536376424	329.29693078438	1.02951446456247	0.935182574903365	0.923238058306989	middle
orf19.7112	Chr7	FRP2	1	688.733158049855	1617.09898526975	795.921693738676	1042.40449147715	1.30968222084848	0.168243440340453	0.0341406558079772	middle
orf19.2803	Chr3	HEM13	1	2566.64522049632	5931.16942023614	3471.95561519008	4556.89106282427	1.31248540243070	0.49285855025375	0.164734009410586	middle
orf19.3655	Chr6		1	191.27774844022	246.535817912569	153.638040626940	156.293200728208	1.01728191853028	0.970093603163849	0.97479545265531	middle
orf19.7590	ChrR	NUO78	1	2460.06900831322	4513.73600872233	2963.71906126363	2911.47537841852	0.98237225534365	0.962689514559868	0.90568140530391	middle
orf19.5356	Chr4		1	550.528175472703	970.605293507093	608.467720486959	625.06235141491	1.02727282051161	0.880941286619727	0.889739517759356	middle
orf19.3995	Chr5	RIM13	1	497.922184081413	662.731448531757	554.283832695466	467.646426607179	0.843694870790347	0.584691191414364	0.378613429185301	middle
orf19.7475	ChrR	PHO81	1	367.867414723812	572.755351033275	398.872813960922	390.40661893675	0.978774700285787	0.9618447113942	0.94319240769612	middle
orf19.5305	Chr4	RHD3/PGA29	1	3662.07854987823	14948.2082439357	5446.68768144732	12023.6490242856	2.20751578344412	0.195538958969284	0.0304111318999056	up05
orf19.4365	ChrR	TRM1	1	227.329714787632	314.159138379528	203.094833515269	197.297871182783	0.971456869521748	0.941024744377983	0.95125821283434	middle
orf19.3130	Chr4		1	2463.51635720601	7279.95182697113	3162.05731768122	4971.17047680695	1.57213167800904	0.216497675231908	0.0364775018285569	up05
orf19.3421.1	Chr6	ROX3	1	648.110265717344	1442.44095437099	781.845127644855	1044.04647448695	1.33536225726945	0.540139737376902	0.256692897807272	middle
orf19.6314	ChrR	RPB8	1	369.920808320536	754.695067292305	364.180720242508	430.587755676602	1.18234637844055	0.611930659468959	0.428590538868357	middle
orf19.3071	Chr3	MIH1	1	757.353174880171	906.016419804907	880.720332010522	595.985762143217	0.676702626794924	0.0677788888866884	0.147524079918444	bottom05
orf19.913.2	Chr3	QCR6	1	3069.94707397362	6366.64414642375	3783.70643066577	3788.87501535094	1.00136601102117	0.997765945765361	0.994006609746943	middle
orf19.6865	Chr1	IKI3	1	431.09924651372	713.547824302135	452.849541022549	455.629476522496	1.00613876188031	0.98677967765476	0.975157101315452	middle
orf19.1441	Chr2		1	1593.15681102404	2247.30731808522	2025.98814381454	1544.65781926998	0.762421944070059	0.461446244139744	0.0362338671254466	middle
orf19.3115	Chr4		1	1125.98457379850	5002.25319349435	1350.05624734225	3269.83625972538	2.42200002123056	0.00061462032483836	0.00211956450571027	up05
orf19.5684	Chr5	MRPL14	1	1530.38814612238	2292.62324370276	1959.68984942758	1552.40206456170	0.792167222285279	0.27328587520056	0.0412362423903573	middle
orf19.6244	Chr1		1	359.365941101649	564.622182667101	354.767359962907	364.002803134653	1.02603239253101	0.899324953939976	0.920445378401505	middle
orf19.1609	Chr3	KRI1	1	726.593117408907	1240.94522862195	830.017146580712	788.205644947845	0.949625737486133	0.690057099751893	0.687126947334909	middle
orf19.4229	Chr5	DDP1	1	842.036377138691	1282.31134947636	1017.63271455448	941.669775170802	0.925353284837216	0.83036251010044	0.499860520827247	middle
orf19.5046	Chr4	RAM1	1	332.677519118309	474.843229869546	335.898989845792	301.573570184380	0.897810292084622	0.723980745933906	0.756544941691918	middle
orf19.2485	Chr1	NUP170	1	862.41833435509	1052.10974994959	992.611685986298	631.969598816198	0.636673542875176	0.122972463875574	0.0681567752157122	bottom05
orf19.1990	Chr2	SNX4	1	459.505584089823	869.028956675508	498.302167088397	586.520853849711	1.17703853723290	0.64624940530683	0.495716498607541	middle
orf19.1238	Chr4	TUB4	1	683.026223495395	1236.44894530594	779.40917971421	815.15699308009	1.04586527115191	0.907507322852233	0.817307318231632	middle
orf19.4024	Chr5	RIB5	1	3538.44908074809	5242.66278261968	4429.14191883498	3731.96925241607	0.842594191110883	0.599189475905563	0.371667638825927	middle
