orf	chr	gene	WtMean	MutMean	fold.mut.by.wt	p	p.paired
orf19.335	Chr3		589.696301581815	525.372394754371	0.89092028107536	0.606997048999711	0.177211097430286
orf19.6862	Chr1		578.036610168739	616.937767527444	1.06729877774930	0.751164781555994	0.565155475648328
orf19.3337	Chr1		552.4246753784	618.660050337996	1.11989937798167	0.837686115046144	0.469532580095654
orf19.5591	Chr6	ADO1	1885.12055823722	2115.84533906037	1.12239258641309	0.722305164273581	0.461407498545326
orf19.6323	Chr6	HPA3	825.152266260894	585.894069679854	0.710043580604562	0.529119461601857	0.328554064683317
orf19.188	Chr2		688.350541300073	628.375083542969	0.91287076255678	0.663198129932997	0.460719452969547
orf19.7339	ChrR	BGL1	394.250876964567	334.919509296124	0.849508596847647	0.617085525248145	0.192413825669504
orf19.5904	Chr3	RPL19A	7347.39504906707	10190.7382155855	1.38698656428981	0.404772487817412	0.0749560241259263
orf19.7527	ChrR		431.125943839434	375.342289303263	0.870609376834564	0.594934230257249	0.0224640909748857
orf19.5195	ChrR	URA6	1777.07356344590	1721.92354987152	0.968965824089223	0.933508686640334	0.829698244859349
orf19.1349	Chr2		477.444581541127	477.370361262974	0.999844546820673	0.999836228997758	0.999254871175893
orf19.2715	Chr4	RPC53	939.787832314731	848.20588018389	0.90255039597047	0.783247025666912	0.487773617210285
orf19.321	Chr3	MUP3	688.983732006866	617.601193257537	0.89639444963177	0.640773078352662	0.215552799631922
orf19.3840	Chr4	PAK1	920.475651428555	1099.92865961993	1.19495682250027	0.459127331626615	0.289549897341292
orf19.3954	Chr5	PSD2	781.57689587449	544.448918472122	0.69660313827848	0.218833673452943	0.17377242350039
orf19.915	Chr?	LRR	468.080378732701	568.959844721135	1.21551739951493	0.287291254096021	0.108006705325986
orf19.3256	Chr2	SLN1	670.925973205818	675.408454955217	1.00668103774248	0.956977222728918	0.887441448942673
orf19.3912	Chr5	GLN3	954.349548096635	592.412833105136	0.620750367919857	0.00306706702495084	0.0150600642310132
orf19.5011	Chr1	KAR9	546.519399096978	495.149274015546	0.906004937489298	0.639688431340459	0.0766675384584529
orf19.2604	ChrR		491.486834331116	463.838046133887	0.943744600534706	0.804662396542758	0.476134479798122
orf19.3364	Chr4		851.486096742497	1478.50107741373	1.73637723865368	0.217850591702740	0.167330579831335
orf19.2370	Chr6	DSL1	638.139392642955	564.552056859195	0.884684542856715	0.708156895130385	0.14888951696413
orf19.3390	Chr6	PCF13	3666.08566068362	3309.29147663381	0.902677073840312	0.905492560051446	0.696795735431266
orf19.3456	Chr2	KIC2	528.204270103652	463.31383150032	0.87714897005547	0.684032683995887	0.0850760274802233
orf19.3815	Chr4	UBP7	905.982180821809	972.436109870646	1.07335015020776	0.76566122462729	0.785848241389973
orf19.4739	Chr1	MSS116	1004.90692342105	899.442348576213	0.895050404781972	0.71189463550011	0.322077660374575
orf19.2414	ChrR	MPM1	1374.23397102140	1764.16209584587	1.28374216694313	0.491855228799177	0.249615014797578
orf19.7299.1	ChrR		442.949458028922	482.360385147814	1.08897386915037	0.885410875895613	0.411767592716187
orf19.1548	Chr2	SNU23	369.191791110264	346.230866431323	0.937807596940627	0.87800339162529	0.389312927877655
orf19.5842	Chr2	MET1b	590.404213441363	580.845649877646	0.983810136604544	0.960013811291283	0.847153361885528
orf19.5484	Chr2	SER1	2519.39328842643	2493.19028706454	0.989599479572223	0.976221070669418	0.939199307514032
orf19.5980	Chr3		647.942674897983	676.951060022944	1.04476998698925	0.935730283796429	0.547840068436609
orf19.2651	Chr5	TEF4	7187.11237589673	10601.2256763785	1.47503268655317	0.624943800664309	0.186769355146037
orf19.4033	Chr5	PRP22	427.315746150952	352.144759242322	0.82408561447657	0.517643622174511	0.108175097235472
orf19.1670	Chr3	BRO1	1013.46934558607	813.767062585084	0.802951826939077	0.384841620898214	0.356692208263525
orf19.6503	Chr7		618.766882844491	552.756293877061	0.89331913068137	0.622958336287323	0.719270981890581
orf19.1783	Chr2	YOR1	1057.8012168217	1413.37019660207	1.33613969631149	0.393098915398789	0.186056914993900
orf19.3856	ChrR	CDC28/CDK1	1155.09447712439	1374.45128327831	1.18990377886664	0.315096205419702	0.0740398283619524
orf19.438	Chr1		661.869343200446	615.683036669945	0.93021839279159	0.640666864473685	0.377146007496444
orf19.4772	Chr1	SHO1	976.792517650283	940.46324337883	0.962807583376206	0.905449172028733	0.500632190427203
orf19.2156	Chr6	NAG1	2027.32593059353	2024.74619883416	0.998727519970793	0.998027884835784	0.994905646727081
orf19.6594	Chr2	PLB4/PLB3	1623.35626291272	1570.85379717620	0.96765807547241	0.950609635369955	0.901029263130638
orf19.642	ChrR	SAP155	859.88773309658	708.939064309503	0.824455376001831	0.156889313874393	0.077822077470162
orf19.3006	Chr1	GGA2	770.679864996578	738.322855124688	0.958014979576462	0.862164479233203	0.564133076912382
orf19.4336	Chr5	RPS5	8759.80888262604	6102.56849549447	0.696655438179495	0.444081215878442	0.114159867193185
orf19.3170	Chr5	BUD27	738.665022431381	574.187876568198	0.777331888111079	0.465718847272924	0.0513622418539844
orf19.4440	Chr1	COG3/SEC34	654.809109049443	595.664531718616	0.90967661183473	0.648266711088387	0.430691071251311
orf19.52	Chr1	MMT2	608.73779311797	575.316298321921	0.945097059565066	0.869327823879872	0.315090609854777
orf19.1760	Chr2	RAS1	1411.27799739235	1916.27351846950	1.35782852280716	0.448563426414274	0.0217846398151458
orf19.5866	Chr3		521.186723062996	438.451992352497	0.841257025458612	0.802654993790929	0.24972071855772
orf19.4769	Chr1	IPT1	591.944213575345	530.612102962735	0.896388698113688	0.726690724131571	0.305419575149351
orf19.3625	Chr2		480.263968187286	448.282074100847	0.933407675351637	0.738589908386013	0.394570000373876
orf19.6968	Chr3		1370.52934374419	1280.15368778435	0.934057846793016	0.789187253317229	0.697385319326334
orf19.5346	Chr4	TAF65	666.317745990185	590.796521065705	0.886658842002998	0.750279931097305	0.175319966451939
orf19.6219	Chr1		608.033632566027	666.471820199792	1.09611012369027	0.711834171143067	0.543486319049508
orf19.6645	ChrR	HMO1/YDR174	5155.96489437133	4373.02948520355	0.84814958495499	0.703645165334038	0.141300900407121
orf19.2361	Chr6	SPT10	1059.65424428613	838.901306504593	0.791674558968756	0.655380267683312	0.121291640435751
orf19.5004	Chr1	RAD54	553.178032837906	515.274608305009	0.931480604284943	0.605572926989548	0.460442317401198
orf19.5846	ChrR	TFB2	472.612875135609	460.284907932734	0.973915295474466	0.895973335170095	0.648052615996157
orf19.1867	Chr2	MAE1	602.379666880227	452.977890719274	0.751980711874428	0.50618772548313	0.0462484010179163
orf19.5292	Chr4	AXL2	431.162423709687	423.354924795484	0.981891977396759	0.918880268542067	0.810201004843668
orf19.3178	Chr5	PRP9	439.934872534281	378.552083665481	0.860473009299764	0.498735895013671	0.210007829242071
orf19.1736	ChrR		408.665662593737	417.099891999869	1.02063845871611	0.964359480334783	0.918191548621548
orf19.3530	Chr2	CKA2	1997.67264576168	1763.40067626612	0.8827275479831	0.7792133625334	0.51220647474106
orf19.50	Chr1	UFO1	447.131497325725	418.366105733912	0.935666818902588	0.809645412732404	0.379989496841555
orf19.7316	ChrR		576.234578880086	660.338402121048	1.14595414146166	0.372250881333781	0.219252595765180
orf19.3802	Chr4	PTM6/PMT6/PMT3	1716.28606318592	1802.16526342023	1.05003781250481	0.892712439008685	0.679185349260465
orf19.4245	Chr5		469.599959882729	379.516938909523	0.808170722596097	0.570521506076727	0.0295208966682312
orf19.4650	Chr4	ILV6	2000.27518540022	2116.65713025785	1.05818296687730	0.869951764124353	0.615831813788647
orf19.3161	Chr5		978.921685768872	779.386773981891	0.796168667332912	0.436796745152492	0.210321883220486
orf19.1536	Chr2	196623..197660)	3937.65234838527	3509.86877154775	0.891360755346281	0.733702519567942	0.429251072030265
orf19.6553	Chr7		4416.21267139478	3785.79009642811	0.85724813955403	0.706602531650447	0.415263731727312
orf19.4127	Chr2		1090.50354427523	1168.06349025979	1.07112305722592	0.741829931318823	0.635069078598153
orf19.6687	Chr7		424.811763584802	409.840282712231	0.964757376899752	0.911561243372851	0.541881611797622
orf19.1027	Chr1	PDR16	1099.56068006716	901.458273434731	0.819834948426557	0.685644562771029	0.469372034752215
orf19.552	ChrR	AUT4	388.740608374238	357.364173583071	0.91928696381274	0.815545044072368	0.318982112042095
orf19.5962	Chr3	SNF3/GSP1/HGT4	871.012515608956	800.271666044831	0.91878319967117	0.84074763383321	0.192596777177887
orf19.7110	Chr7	TAD1	506.294680254131	702.972466443848	1.38846504587209	0.00591463200031875	0.00984738080502396
orf19.4542	Chr1	CCL1	541.002778237404	592.852124308557	1.09583933420837	0.609140149812333	0.189615148124608
orf19.2570	ChrR		634.00188986433	815.87688988376	1.28686823009053	0.00296930931914621	0.0134790457445323
orf19.1800	Chr4	VPS62	768.596011491474	795.110678077626	1.03449753341121	0.934070085579641	0.813461855818078
orf19.941	Chr5	SEC14	2117.25274335712	1300.22053703873	0.614107380953065	0.281034373359949	0.0992566085135307
orf19.6075	Chr1	CDC36	3358.44566723740	3488.11564431520	1.03861011608518	0.96382318103266	0.79290835209043
orf19.418	Chr1	KOG1/YHR186	618.561870881967	550.340361956736	0.889709482370845	0.532690055768843	0.472410797393869
orf19.6398	ChrR	IFH2(TCD2)	1793.01503902400	2619.18870218551	1.46077341526997	0.154490411618650	0.0476699409012539
orf19.2632	ChrR	DBP62	976.40176173099	1270.94242967380	1.30165929588312	0.495474322245564	0.479947349726677
orf19.6486	Chr7		350.029511695555	333.776690031955	0.953567281841834	0.945698768085247	0.744722611257895
orf19.5614	Chr6	RNH2	1405.13022247655	3113.93406335359	2.21611777580676	0.114239295197207	0.0755733075575997
orf19.4993	Chr1	SEC18	1530.92829722056	1454.91788705369	0.950350117438639	0.904480482445743	0.849150005757238
orf19.1339	Chr7	CPY1	1474.01095133547	1453.07032147926	0.985793436719563	0.978663595887583	0.849683874048975
orf19.5604	Chr6	MDR1/BEN/BENR/BMR1	468.796055346998	491.188886070881	1.04776667906753	0.857733853508975	0.678156609971176
orf19.5968	Chr3	RDI1	1468.68139518319	1989.17403259982	1.35439451954909	0.432543377576865	0.0643386196765001
orf19.7161	Chr7	SUI3	2736.56981153337	3730.80177467265	1.36331321019075	0.579475156736044	0.136621390331214
orf19.4295	Chr5	HIR2	532.607465231585	389.293615311706	0.730920313222488	0.188901741873661	0.125418529837834
orf19.2174	Chr2	RAD57	882.252539568595	659.295406648192	0.747286493468837	0.405579486227695	0.438253754880291
orf19.3220	Chr5		411.174990382892	354.315672920839	0.861715039114844	0.764582923389418	0.540688498635319
orf19.5818	Chr2	SUR2	2380.35130928384	2507.50127207857	1.05341646936686	0.91362529424975	0.794499875937238
orf19.5438	Chr3		349.87817277235	370.585139460912	1.05918336238150	0.916307188111446	0.556090243606144
orf19.6684	Chr7	PNC1	605.555427190589	771.938042595144	1.27476034056283	0.107584022655416	0.0231417962076896
orf19.3752	ChrR	RAD51	1769.22745308921	2003.85636187592	1.13261658831770	0.644968073234866	0.108932453998950
orf19.1514	Chr2	UBP1	2009.51527086113	2672.40403395892	1.32987495676693	0.529105369384134	0.215263640763719
orf19.7157	Chr7		349.149866859003	304.712616126651	0.872727287190124	0.828721282663709	0.449133860989956
orf19.4433	Chr1	CPH1/ACPR/ACPR1/APRP1	668.628516400123	543.202676010076	0.81241326489433	0.486159082275294	0.129555143056338
orf19.2038	Chr2		397.103501700214	406.908164291721	1.02469044606640	0.91612947187242	0.797255121263141
orf19.2383	ChrR	YKU80	432.516950550194	388.244369264819	0.897639661916008	0.675891602762511	0.168574814313057
orf19.5902	Chr3	RLP1/RAS2	375.54595426801	320.927551305197	0.854562664456681	0.682120775214099	0.226178042250777
orf19.2231	Chr2		404.490521384636	405.953683385307	1.00361729613753	0.988840854030865	0.971216306842142
orf19.5754	Chr6		887.081473654292	934.04430852644	1.05294083606400	0.772059176713121	0.728826804489495
orf19.6492	Chr7	PAK3	599.677848508554	539.085107894241	0.898957847509272	0.430929814391815	0.398493297858773
orf19.550	ChrR	PDX3	1123.09823680448	1152.64421052471	1.02630755952773	0.928816057839157	0.83514832090959
orf19.4086	Chr2		770.742457336595	792.075263844472	1.02767825530411	0.817096649508294	0.655819783955356
orf19.643	ChrR	BIR1	780.570754132869	649.395017152574	0.83194894724692	0.631370032399596	0.0533577672886587
orf19.7020	Chr7	KEX1	836.481653184235	918.783186331284	1.09839012348179	0.823684752486646	0.215617304245655
orf19.7311	ChrR		461.893490480663	459.667725777259	0.995181216559064	0.97478107316843	0.93106301728145
orf19.7182	Chr7		741.477313599518	783.204222875144	1.05627536879458	0.782296542154233	0.729822041380326
orf19.4499	Chr2	RIM2	478.254999646136	449.458414598653	0.93978821952977	0.736865026926839	0.520963170087197
orf19.5773	Chr6		3160.11252888872	2368.31936343859	0.749441465070685	0.481738873538323	0.243643382620216
orf19.6628	ChrR	SPC25	557.313226157846	481.849320696856	0.864593370623476	0.343428878339584	0.274923424819977
orf19.1272	Chr4		943.497200163192	1446.86470753812	1.53351245482007	0.0530854250722517	0.0190184147772350
orf19.3952	Chr5	SRP101	767.658783314145	601.966221760974	0.784158580407506	0.55559297575917	0.00597486110316801
orf19.2277	Chr2	TPK2	720.612731505716	679.38037760225	0.942781535628282	0.6054223228668	0.324021665898864
orf19.4527	Chr1	HGT1	7167.37889743645	8722.94823524622	1.21703461754564	0.644779284161875	0.303647638587785
orf19.6297	Chr5	DEG1	465.148003946843	434.495051194292	0.934100646477127	0.781985728094531	0.610674108547023
orf19.7648	ChrR	ERC4	630.004083753734	618.857007289816	0.98230634252797	0.85743678030115	0.813358973560726
orf19.856	Chr2	FMO3(IFK2)/IFK2	500.510358675969	464.240825167688	0.927534899369063	0.840296705996318	0.509832890689843
orf19.3087	Chr4	UBI3/RPS31	13040.2994521708	14500.5554569411	1.11198025092340	0.766086072624157	0.574941465644985
orf19.3300	Chr1	ZPR1	3615.11596547634	2809.40913057741	0.777128356989577	0.632009518768008	0.382250496160082
orf19.1685	Chr3		437.072148838656	382.346021463679	0.874789259575588	0.787206857657118	0.333370572974941
orf19.1416	Chr4	COX11	755.579019983762	1010.68513059375	1.33762995512431	0.285533148662016	0.0671955421235897
orf19.7010	Chr7		586.503871604867	761.77774432878	1.29884521008243	0.0991382126918238	0.0179637412059215
orf19.5162	Chr7	BCK1	902.09279369699	771.12410838649	0.854816836776005	0.592675904209304	0.337481869892684
orf19.926	Chr5	EXO1(DHS1)	868.103682437021	613.490514766961	0.706701891926911	0.413797282048727	0.0836440284966178
orf19.7296	ChrR		861.154328302296	994.236378731893	1.15453914130811	0.582057716514302	0.297166023933201
orf19.4061	Chr1		428.708435106814	444.010594200408	1.0356936272779	0.904349760131715	0.710073721846208
orf19.3123.2	Chr4	RPT5	2967.09816584662	4791.38822121675	1.61483980421308	0.201165209392899	0.086467361467682
orf19.4733	Chr1	YMC3	464.647681752738	533.281821379871	1.14771221792872	0.492728773297836	0.261685295004089
orf19.5935	Chr3		635.685536734171	552.885479192222	0.86974682801919	0.64436430359252	0.0864950344627676
orf19.2515	Chr1		515.769681880183	585.977705103967	1.13612281933255	0.575919975329451	0.289620826162346
orf19.2447	Chr1	LSB6	556.670214995298	723.648806270417	1.29995962919721	0.353399835075577	0.206874752079748
orf19.2785	Chr1	ATP7	4256.91964746443	5215.23599864216	1.22511967115671	0.568555031726709	0.360582190987927
orf19.4637	Chr4		483.872954961011	495.90541749926	1.02486698711900	0.927595094241744	0.659342536364165
orf19.751	Chr1		351.062182263470	363.132172754911	1.03438134638604	0.962079683102357	0.852889015459433
orf19.2459	Chr1		482.94624503041	471.986969213268	0.977307462414471	0.943116869299357	0.794726946118896
orf19.6883	Chr2	KES1	1461.55591889453	1449.23769166030	0.991571839931011	0.979976506790776	0.969993738928938
orf19.3327	Chr1	TRM2	741.978629146046	943.93929570437	1.27219202632664	0.199642702581556	0.0872824861818038
orf19.4048	Chr5	DES1	3015.89927221639	1831.71637539020	0.60735329998076	0.179011796758366	0.037461364417921
orf19.73	Chr6		462.329691226431	478.200679210730	1.03432829058025	0.913682797843862	0.883713172987472
orf19.7269	Chr1		1817.42291554269	2378.35865697191	1.30864348448128	0.288533540729201	0.103257265409448
orf19.7412	Chr3	MUB12/MUB1	706.328583187012	612.618336107406	0.867327686702443	0.491286804423476	0.34195664791192
orf19.1162	Chr1		345.03077235573	410.009108971565	1.18832620688349	0.79124386850176	0.530891296871707
orf19.2691	Chr4		521.430589252864	626.482718345144	1.20146905697037	0.447560902832442	0.394987749069558
orf19.1444	Chr2	ENT2	1198.98493982475	851.123447676633	0.70987000704199	0.235270720252340	0.0720094789036416
orf19.3031	Chr1	SEC62	428.804156660626	409.815289393473	0.955716690306757	0.85369744244084	0.696778906112415
orf19.158	Chr?	APD1	911.4541871143	957.80648492867	1.05085532379979	0.799781676940782	0.525197247578705
orf19.6923	Chr3	TAF40	663.5693086961	741.394044691466	1.11728200050164	0.335472769075394	0.268654856112107
orf19.3463	Chr2	LSG1	1277.72804526889	1306.27869744175	1.02234485834334	0.957179531141203	0.870388965024631
orf19.4955	Chr1	SPS2	352.424874354292	357.796674267356	1.01524239718580	0.968501766520787	0.844669474846817
orf19.1344	Chr7		1529.40581852677	2289.03131834623	1.49668014245636	0.499288603158774	0.158806079839098
orf19.5213.2	Chr2	PCF11/COX9	477.633274829351	402.501231039851	0.842699309807628	0.50685227189102	0.302627579742682
orf19.6981	Chr3		3196.34465503156	4671.51121250463	1.46151673761180	0.704024041687938	0.208406909603413
orf19.5311	Chr4		482.308324413986	488.268157981354	1.01235689550789	0.947233747810268	0.86154441472351
orf19.1718	Chr3		725.485834344291	604.970229179956	0.833882896868331	0.527135788236414	0.287348086861409
orf19.3969	Chr5	HSR1	506.130049262626	385.285894343881	0.761238924472471	0.299989380260949	0.233511532263795
