"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","fold.mut.by.wt","p","p.paired","sd.ratio"
"NA.382","orf19.1430","",296.569525,473.6418284,299.6971106,NA,308.1317881,NA,1.028144007,NA,0.454902123,0.485234692,1.407638588,0.059576014,1.407025553,0.079343294,"Ca21chr4","C",899744,897198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.383","orf19.1429","SOH1",438.8182881,908.5477416,447.7956565,NA,505.9924096,NA,1.129962746,NA,0.67159585,0.654830502,1.515285893,0.115853789,1.494547703,0.047297534,"Ca21chr4","C",901810,901370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.384","orf19.1428","",373.7854251,642.2259063,388.7148738,NA,400.5661959,NA,1.030488471,NA,0.733425878,0.706904584,1.462080983,0.044725274,1.445747922,0.011481882,"Ca21chr4","W",902219,902734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.385","orf19.1427","",660.464639,1024.895375,728.7943719,NA,634.5957457,NA,0.870747319,NA,0.390724853,0.347673741,1.485458998,0.090081878,1.464971197,0.041431271,"Ca21chr4","W",903172,904668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.386","orf19.1426","",984.1738758,1659.680629,1107.53492,NA,998.7019329,NA,0.901734036,NA,0.716349703,0.366217921,1.565897732,0.106210897,1.52112234,0.078280801,"Ca21chr4","C",907123,904994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.387","orf19.1424","",585.6471225,1276.853697,636.4083702,NA,767.2405997,NA,1.205579052,NA,0.45042745,0.320555049,1.531912711,0.159203989,1.496287333,0.105492345,"Ca21chr4","W",908945,910660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.388","orf19.1422","FZO1",540.0859762,1180.265527,605.4538736,NA,764.1564301,NA,1.26212163,NA,0.134458072,0.163424828,1.417524339,0.057980576,1.408323903,0.05501494,"Ca21chr4","C",913422,910798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.389","orf19.1421","DAL3",296.1333229,709.0742979,292.4545202,NA,430.8355454,NA,1.473171094,NA,0.159649994,0.218138695,1.489979484,0.11771883,1.445289855,0.013807576,"Ca21chr4","W",913834,914475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.390","orf19.1420","",292.5164114,593.1800815,285.4701191,NA,396.1927252,NA,1.38786058,NA,0.295333209,0.283511001,1.447356509,0.064088554,1.442680707,0.038054977,"Ca21chr4","C",915330,914503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.391","orf19.1418","SEC15",888.6140777,1730.364264,1030.182738,NA,1101.95624,NA,1.069670651,NA,0.779032051,0.425102011,1.430836443,0.069714674,1.41844206,0.069296833,"Ca21chr4","W",915503,918181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.392","orf19.1417","",285.2307692,791.3698764,281.5541265,NA,525.795686,NA,1.867476398,NA,0.324055258,0.345059839,1.398975239,0.145036335,1.423697288,0.107487245,"Ca21chr4","C",918582,918247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.393","orf19.1416","COX11",822.5523042,2266.825997,950.360521,NA,1399.383725,NA,1.472476701,NA,0.190832216,0.001355268,1.615490069,0.359230218,1.534830982,0.276846716,"Ca21chr4","W",918818,919639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.394","orf19.1415","FRE10",1457.268813,3194.555569,1877.72003,NA,2240.950464,NA,1.193442275,NA,0.49318856,0.114544751,1.515639833,0.103971733,1.483886398,0.072880015,"Ca21chr4","W",923142,925262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.395","orf19.1414","",3484.955982,10356.21824,4426.733836,NA,6526.569982,NA,1.474353377,NA,0.25742502,0.026125056,1.584316903,0.146982063,1.552628293,0.137419071,"Ca21chr4","C",926702,925797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.396","orf19.1413","YFH1",877.8519089,2467.538714,1095.783823,NA,1629.148596,NA,1.486742697,NA,0.26245631,0.138027735,1.436140719,0.085938125,1.408956714,0.033342945,"Ca21chr4","C",927958,927425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.397","orf19.1412","",420.2324216,1188.615461,457.8699783,NA,783.3228224,NA,1.710797518,NA,0.218543244,0.253454553,1.545592352,0.083624192,1.497673592,0.086461683,"Ca21chr4","W",928190,928822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.398","orf19.1411","CYP501A1",285.0568954,484.7187254,273.6663675,NA,305.477835,NA,1.116241787,NA,0.428362587,0.506356677,1.522399466,0.149036099,1.494404232,0.070284217,"Ca21chr4","W",929121,930923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.399","orf19.1409","VAC7.3",656.8404211,1632.194884,767.8754181,NA,1054.29007,NA,1.372996251,NA,0.544413184,0.119438802,1.491971748,0.062559534,1.460499734,0.02910834,"Ca21chr4","C",933438,931099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.400","orf19.3846","LYS4",554.478433,1712.653671,604.2465172,NA,1019.625478,NA,1.687432942,NA,0.050741817,0.024448173,1.472250982,0.123367993,1.453487341,0.073511484,"Ca21chr4","C",946259,944205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.401","orf19.3845","FGR3",500.9676521,1263.119445,541.4569977,NA,817.9090758,NA,1.510570699,NA,0.094408015,0.0780139,1.464292077,0.071609081,1.43357921,0.025214338,"Ca21chr4","W",947694,949217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.402","orf19.3844","MRP8",744.5015473,2532.568663,868.5227966,NA,1551.578443,NA,1.786456785,NA,0.00301418,0.003803709,1.445310985,0.126715736,1.406450971,0.053532526,"Ca21chr4","W",949500,950117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.403","orf19.3843","SEC66",1637.916418,4058.904335,1854.268775,NA,2286.286194,NA,1.232985328,NA,0.715595781,0.142287686,1.376721932,0.184704812,1.344051789,0.179526554,"Ca21chr4","W",950420,951226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.404","orf19.3841","APG1",431.9238006,888.5608969,465.255487,NA,564.4299692,NA,1.213161338,NA,0.226630302,0.309784341,1.472171093,0.15373345,1.435037309,0.038783732,"Ca21chr4","C",953871,951367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.405","orf19.3840","PAK1",993.5645711,2404.000355,1141.887093,NA,1400.541273,NA,1.226514672,NA,0.451797014,0.037410361,1.527685925,0.163683382,1.487300857,0.103002059,"Ca21chr4","C",959014,954788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.406","orf19.3839","SAP10",1192.8595,2649.241516,1359.404238,NA,1601.842054,NA,1.178341224,NA,0.371502205,0.103623959,1.583544423,0.271279648,1.5215143,0.208825951,"Ca21chr4","W",961014,962375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.407","orf19.3838","EFB1",25031.23163,46728.90107,32519.40304,NA,29952.09244,NA,0.92105296,NA,0.97524623,0.965680714,1.395763188,0.07194821,1.387008027,0.07808239,"Ca21chr4","C",963769,962763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.408","orf19.3836","",1139.312614,2266.084283,1349.966145,NA,1432.3527,NA,1.061028608,NA,0.836106605,0.726080323,1.487094055,0.109045418,1.459721228,0.065281828,"Ca21chr4","C",964922,964170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.409","orf19.3833","TFC3",1667.984574,3356.562979,1986.257467,NA,2094.228641,NA,1.054359103,NA,0.660976809,0.67569118,1.502436152,0.118553598,1.468976815,0.035223459,"Ca21chr4","W",965204,969403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.410","orf19.3831","PXR1",2262.738196,5711.434121,2901.806466,NA,3561.272368,NA,1.22726047,NA,0.459204136,0.1128346,1.397934735,0.144628535,1.376378888,0.155338569,"Ca21chr4","W",969601,970431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.411","orf19.3829","PHR1",443.0338354,917.1674029,472.653383,NA,628.3615566,NA,1.329434167,NA,0.174445948,0.20933261,1.476222962,0.133742879,1.449873075,0.103668015,"Ca21chr4","C",972261,970615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.412","orf19.3828","",372.1365272,673.9186561,408.0135884,NA,449.844821,NA,1.102524116,NA,0.619136282,0.617968811,1.526769731,0.171466024,1.498631189,0.144035677,"Ca21chr4","C",973609,973277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.413","orf19.3827","",889.3096041,2516.433511,1076.735762,NA,1644.089072,NA,1.526919723,NA,0.328659818,0.033300592,1.478238989,0.099765668,1.459131691,0.093943843,"Ca21chr4","C",975579,974569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.414","orf19.3826","",2469.441629,4927.160393,2999.851819,NA,3176.268164,NA,1.058808353,NA,0.797453444,0.653375203,1.593326682,0.185247731,1.531460079,0.040416082,"Ca21chr4","C",977449,976601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.415","orf19.3825","RCE1",420.0082678,1116.318296,445.4336455,NA,685.4390195,NA,1.538812854,NA,0.220617804,0.197743296,1.587928202,0.130798075,1.571461569,0.053011618,"Ca21chr4","W",979399,980244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.416","orf19.3823","ZDS1",916.6982167,1846.762348,1051.365948,NA,1084.351604,NA,1.031374096,NA,0.985106878,0.963904753,1.558306563,0.175019015,1.510595902,0.121414853,"Ca21chr4","W",982303,987240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.417","orf19.3822","SCS7",5103.385839,19975.26253,6525.499573,NA,12314.0558,NA,1.887067137,NA,0.112780353,0.003021067,1.450561606,0.095804343,1.434365613,0.021798693,"Ca21chr4","W",987869,989005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.418","orf19.3821","",824.8642746,2244.151822,983.6161345,NA,1435.138172,NA,1.459042936,NA,0.025011111,0.083809508,1.503563491,0.126526905,1.469787529,0.07488158,"Ca21chr4","C",990508,989321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.419","orf19.3820","CTN97",1308.99146,2521.984222,1549.815143,NA,1607.308278,NA,1.037096769,NA,0.866241173,0.579899221,1.630233285,0.19031608,1.569590335,0.10638523,"Ca21chr4","C",997715,996165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.420","orf19.3819","",552.4055356,1159.923977,610.4231376,NA,725.3615976,NA,1.188293092,NA,0.278983469,0.207088459,1.367064521,0.06114507,1.356391939,0.043699598,"Ca21chr4","C",999245,998880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.421","orf19.3818","GOA1",600.203504,1482.303571,644.3915921,NA,914.3934991,NA,1.41900284,NA,0.11869805,0.098604126,1.489091845,0.084161376,1.447119265,0.021957599,"Ca21chr4","C",1000098,999262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.422","orf19.3817","RTS2",1103.448647,3087.44053,1324.481007,NA,1949.605484,NA,1.471976929,NA,0.067424063,0.036695777,1.422785213,0.068581168,1.390104501,0.041267926,"Ca21chr4","W",1000608,1001327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.423","orf19.3815","UBP7",746.1312396,1962.143754,899.8617195,NA,1252.836655,NA,1.39225464,NA,0.061274256,0.018738571,1.581149447,0.127130865,1.537824359,0.098188218,"Ca21chr4","C",1004278,1001429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.424","orf19.3813","",392.168041,984.3350144,414.2452117,NA,637.3022849,NA,1.538466268,NA,0.154792476,0.072232885,1.493313077,0.148217272,1.445502851,0.039656379,"Ca21chr4","C",1006645,1005143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.425","orf19.3812","SSZ1",2409.858749,7943.841807,2809.890441,NA,4588.443851,NA,1.632961835,NA,0.092406077,0.028743285,1.500889392,0.107659865,1.459406381,0.051675304,"Ca21chr4","W",1007666,1009288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.426","orf19.3811","GYP1",379.1440345,938.2104236,387.772378,NA,634.4158738,NA,1.636052256,NA,0.242895981,0.139824411,1.557232242,0.161358107,1.544462689,0.137892628,"Ca21chr4","W",1009631,1011325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.427","orf19.3810","MTD1",1651.78439,3896.913571,2114.395269,NA,2887.627021,NA,1.365698772,NA,0.662178454,0.395191221,1.573464266,0.123489289,1.542309334,0.132142131,"Ca21chr4","W",1011783,1012754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.428","orf19.3809","BAS1",323.4163409,497.5262094,313.1101468,NA,307.2901557,NA,0.98141232,NA,0.774034572,0.809669844,1.673263107,0.263305748,1.615898962,0.226854892,"Ca21chr4","W",1013121,1015337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.429","orf19.3806","DCR1",401.1921022,954.227073,447.0212416,NA,629.7695692,NA,1.40232341,NA,0.332150437,0.278611614,1.463217911,0.063161109,1.448314078,0.01050875,"Ca21chr4","W",1015974,1017470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.430","orf19.3804","",488.6221391,1361.245358,545.0934009,NA,848.4060747,NA,1.556441654,NA,0.071878304,0.154430985,1.515732034,0.05548927,1.514379812,0.043140623,"Ca21chr4","C",1018439,1017672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.431","orf19.3803","MNN22",1763.39283,2935.619841,2071.615955,NA,2003.267757,NA,0.967007303,NA,0.976798719,0.980340253,1.514543204,0.150956449,1.498074353,0.080784901,"Ca21chr4","C",1020660,1018891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.432","orf19.3802","PMT6",2314.605364,4228.522638,2842.472778,NA,2488.815233,NA,0.875581027,NA,0.644588667,0.21056184,1.61662054,0.239632666,1.575286658,0.192418259,"Ca21chr4","W",1022690,1025188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.433","orf19.3801","FAV1",306.8307045,548.938862,302.0658754,NA,363.1024272,NA,1.202063711,NA,0.34998918,0.427660788,1.425449239,0.035939073,1.423196559,0.049573494,"Ca21chr4","W",1027634,1030180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.434","orf19.3799","RTN2",1598.466545,6156.833382,1883.747059,NA,3780.28116,NA,2.006788089,NA,0.008651098,0.001308679,1.501252668,0.092771843,1.463878145,0.01664982,"Ca21chr4","W",1033344,1034444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.435","orf19.3798","TRM8",979.7451467,2714.819308,1117.489934,NA,1553.345655,NA,1.390031004,NA,0.361251359,0.090181127,1.328627025,0.084951161,1.319468583,0.169430065,"Ca21chr4","C",1035871,1034894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.436","orf19.3797","MPRL11",472.1525529,1161.89243,478.3740367,NA,644.7705558,NA,1.347837688,NA,0.635247347,0.42353076,1.451472305,0.084620422,1.443057737,0.069351345,"Ca21chr4","C",1037061,1036285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.437","orf19.3796","RTN1",1200.502504,2209.5298,1414.486544,NA,1414.581024,NA,1.000066795,NA,0.812848367,0.518703577,1.469225734,0.077986388,1.459056916,0.055001576,"Ca21chr4","W",1037525,1039360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.438","orf19.3795","AGP3",644.4340321,1613.176772,692.1158931,NA,956.8333278,NA,1.38247559,NA,0.16544967,0.00517432,1.428216425,0.05890597,1.40949293,0.050037796,"Ca21chr4","C",1041176,1039635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.439","orf19.3794","CSR1",699.5368009,1044.894214,770.4219275,NA,637.4820906,NA,0.827445414,NA,0.204365381,0.063798283,1.485889726,0.076685099,1.465167036,0.036140193,"Ca21chr4","C",1044124,1042268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.440","orf19.3793","",445.3147219,797.9572967,489.8715433,NA,546.8788004,NA,1.116371849,NA,0.678805476,0.564327735,1.344033012,0.094412325,1.347278191,0.073278399,"Ca21chr4","W",1048399,1049574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.441","orf19.3792","PAT1",1514.601574,3394.682855,1776.916524,NA,2215.837934,NA,1.24701296,NA,0.38062367,0.197744551,1.435376209,0.092155912,1.4201085,0.064093178,"Ca21chr4","C",1052250,1049893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.442","orf19.3791","FGR10",255.0484148,365.9038146,234.6530184,NA,230.4752101,NA,0.974702021,NA,0.257892401,0.266377529,1.454457879,0.083105946,1.429079133,0.049041434,"Ca21chr4","W",1053028,1053975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.443","orf19.3789","RPL24A",8383.141823,31368.67199,10691.75634,NA,19555.21382,NA,1.828999202,NA,0.053685996,0.001429981,1.387171602,0.071379376,1.408313159,0.04774613,"Ca21chr4","C",1054625,1054158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.444","orf19.3788.1","RPL30",364.8685177,748.6169832,368.4946014,NA,449.3710313,NA,1.219477923,NA,0.262887084,0.272050057,1.45885829,0.043481574,1.452681527,0.041072434,"Ca21chr4","W",1055449,1055950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.445","orf19.3788","RPL30",7218.226544,19000.11033,9089.093385,NA,11394.57801,NA,1.25365397,NA,0.590591861,0.344695391,1.51277196,0.116805461,1.487292014,0.074379643,"Ca21chr4","C",1056829,1056086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.446","orf19.3787","KAE1",1207.983611,2986.226846,1460.856143,NA,1966.610743,NA,1.346204246,NA,0.464991214,0.011415136,1.55300806,0.089021477,1.526667832,0.047241216,"Ca21chr4","W",1057101,1058219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.447","orf19.3785","",456.8625518,1268.619615,484.1423359,NA,799.6174983,NA,1.651616558,NA,0.032750367,0.020993739,1.402939497,0.077199224,1.405375619,0.089406,"Ca21chr4","C",1059239,1058403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.448","orf19.3784","",237.5787186,327.3491612,207.1717859,NA,201.8911065,NA,0.974510625,NA,0.393025196,0.420493924,1.39109554,0.057186397,1.394545224,0.09077541,"Ca21chr4","W",1059628,1060509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.449","orf19.3783","",403.036666,572.7516578,452.0070937,NA,348.2402859,NA,0.770431019,NA,0.813274251,0.858749884,1.329382609,0.118256816,1.338518961,0.031942845,"Ca21chr4","W",1060560,1061006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.450","orf19.3782.2","",580.5737683,1217.692631,632.7186509,NA,779.0218693,NA,1.231229502,NA,0.58551648,0.334002108,1.447638573,0.178995265,1.413301073,0.102642866,"Ca21chr4","C",1062999,1062736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.451","orf19.3782","",2866.428997,8157.788122,3743.297738,NA,5256.797111,NA,1.404322466,NA,0.353684401,0.068871713,1.51699533,0.129089404,1.512230898,0.050096755,"Ca21chr4","W",1063925,1065586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.452","orf19.3781","",409.4318239,512.8584636,445.5968493,NA,323.748178,NA,0.726549522,NA,0.864817497,0.840847009,1.471204403,0.110119627,1.447767789,0.036229415,"Ca21chr4","C",1067081,1065681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.453","orf19.3780","",257.5939803,369.645768,230.3658577,NA,231.348081,NA,0.990540025,NA,0.45971999,0.468745299,1.434818369,0.062044633,1.422143544,0.07556858,"Ca21chr4","W",1068165,1069463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.454","orf19.3778","",3133.093511,6797.172315,3919.453288,NA,4300.205785,NA,1.097144287,NA,0.810466909,0.262783107,1.419382452,0.067391944,1.418003866,0.070303212,"Ca21chr4","W",1069672,1071231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.455","orf19.3777","IMG2",378.4992263,746.3966287,397.8033801,NA,467.7483742,NA,1.175828054,NA,0.449010324,0.267878105,1.373667085,0.070217488,1.399188834,0.107090613,"Ca21chr4","W",1071383,1071754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.456","orf19.3775","SSK2",526.9922313,958.9461838,564.9975533,NA,619.5072788,NA,1.096477808,NA,0.657680452,0.58277261,1.523330838,0.117341948,1.478242224,0.056192801,"Ca21chr4","C",1076415,1071964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.457","orf19.3774.1","PPG1",592.8087265,1293.58029,647.5721617,NA,797.5436124,NA,1.23159033,NA,0.490167531,0.053028335,1.381275627,0.039133244,1.411775808,0.016622677,"Ca21chr4","W",1077301,1077522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.458","orf19.3774","HUB1",347.8680766,906.5587374,372.2851749,NA,590.6701629,NA,1.578805288,NA,0.266465425,0.227560499,1.511715331,0.158061202,1.489866549,0.110639014,"Ca21chr4","C",1078892,1077642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.459","orf19.3773","",341.731456,518.6006503,335.7226359,NA,321.8041009,NA,0.958541565,NA,0.814426707,0.818342611,1.337441211,0.151255201,1.30655421,0.042103193,"Ca21chr4","W",1080242,1082263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.460","orf19.3770","ARG8",829.6459016,3539.15284,964.7124573,NA,2181.746287,NA,2.261550859,NA,0.041767558,0.010107553,1.423357398,0.065745107,1.438615793,0.072710791,"Ca21chr4","C",1083762,1082395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.461","orf19.3769","",457.9535232,863.0810681,491.810029,NA,520.8108142,NA,1.058967454,NA,0.685810138,0.536933437,1.507617532,0.10136355,1.471221997,0.023436059,"Ca21chr4","C",1086089,1084026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.462","orf19.736","SRB8",235.3406917,349.870553,216.8985959,NA,242.596618,NA,1.1074747,NA,0.249019246,0.263292577,1.351485086,0.081972233,1.36118621,0.103371744,"Ca21chr4","C",1091860,1086617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.463","orf19.738","MYO5",954.1006643,2461.67447,1088.737164,NA,1546.658637,NA,1.420598735,NA,0.694975205,0.357965823,1.532274012,0.077030148,1.512849676,0.021642387,"Ca21chr4","C",1096185,1092235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.464","orf19.740","HAP41",1208.627518,3019.195128,1439.970996,NA,1875.182525,NA,1.302236316,NA,0.135418377,0.070764808,1.492082604,0.06020768,1.465095874,0.032440193,"Ca21chr4","C",1099281,1097336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.465","orf19.741","",189.9911156,281.687022,155.4300071,NA,177.6803303,NA,1.004520651,NA,0.519227541,0.545421371,1.363218957,0.091079198,1.36128006,0.15154582,"Ca21chr4","C",1104710,1104396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.466","orf19.742","ALD6",1863.658328,3630.441307,2267.631679,NA,2098.052488,NA,0.925217489,NA,0.510704883,0.377510655,1.5359371,0.08338176,1.511470752,0.015007358,"Ca21chr4","C",1106508,1104883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.467","orf19.744","GDB1",1379.651143,3850.613257,1645.038964,NA,2532.114285,NA,1.539242742,NA,0.056546616,0.049044737,1.470490855,0.069344503,1.449042443,0.021472291,"Ca21chr4","C",1113201,1108618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.468","orf19.745","VAC8",1327.266696,3893.144219,1659.831455,NA,2642.977463,NA,1.592316771,NA,0.139616828,0.026729756,1.419017149,0.053493081,1.39993779,0.061401106,"Ca21chr4","W",1115505,1117262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.469","orf19.746","",426.2167858,809.701863,433.4721259,NA,494.2556843,NA,1.140224837,NA,0.528576364,0.410647721,1.34192516,0.079041564,1.327211634,0.107394525,"Ca21chr4","C",1119048,1117501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.470","orf19.747","NBP35",1186.284642,2707.641869,1486.706796,NA,1808.572383,NA,1.216495672,NA,0.517237622,0.233226163,1.391017364,0.073217305,1.377015467,0.040908691,"Ca21chr4","C",1120639,1119419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.471","orf19.748","NUP146",1469.746502,2907.200261,1696.031076,NA,1795.584809,NA,1.05869806,NA,0.666657778,0.670514056,1.377886668,0.078766501,1.384973143,0.117032935,"Ca21chr4","C",1125132,1120885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.472","orf19.6858","",824.9924608,2114.690798,935.8008937,NA,1338.591259,NA,1.430423146,NA,0.142378761,0.024004461,1.427954848,0.079064497,1.424497268,0.030038289,"Ca21chr4","C",1126754,1125216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.473","orf19.6859","",234.4056145,316.0302656,203.6190051,NA,197.647365,NA,0.970672482,NA,0.657926134,0.701848778,1.561522334,0.120638876,1.53770485,0.023392274,"Ca21chr4","C",1127599,1127126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.474","orf19.6860","PIS1",1917.391284,4321.541465,2323.700038,NA,2732.153233,NA,1.175777075,NA,0.305668212,0.271413533,1.405920601,0.072272024,1.418783084,0.090830536,"Ca21chr4","W",1128823,1129515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.475","orf19.6861","APC5",456.6961087,792.3997937,486.6951162,NA,516.9380051,NA,1.06213929,NA,0.638791499,0.542757053,1.345236407,0.066484476,1.343426495,0.140797585,"Ca21chr4","C",1132050,1129654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.476","orf19.6862","",521.3451434,980.4933609,557.3575688,NA,582.6158615,NA,1.045317933,NA,0.830810858,0.728635666,1.326594565,0.044899104,1.330235897,0.074456841,"Ca21chr4","C",1134550,1132241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
