"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","sd.wt","sd.mut","fold.mut.by.wt","sd.ratio","p","p.paired"
"5819","orf19.4172","PHO14",1211.383877,2951.540129,1414.393784,NA,1724.072151,NA,1.218947771,NA,0.563084586,0.139194685,1.004528424,0.033562471,1.023746483,0.035581037,"Ca21chr4","C",120395,119430,"orf19.4172","Chr4","PHO14",1,1211.38387663456,2951.54012941978,1201.10195157596,1535.02090282901,845.497641889115,1077.37021184701,1.27801049762255,0.435978356841997,0.554462808371552,0.105436331259697
"1700","orf19.4171","",368.2964532,546.633688,369.0374896,NA,340.2656648,NA,0.922035496,NA,0.928502978,0.938661827,1.031313575,0.075286083,1.030047297,0.012288484,"Ca21chr4","W",121074,123011,"orf19.4171","Chr4","",1,368.296453156688,546.633687999841,159.692904676801,127.15701265004,100.470392405798,56.8415565811822,0.796259626608898,2.84854799158502,0.926332301466816,0.900568166968472
"5656","orf19.4170","(null)",243.6613169,414.4615774,219.863248,NA,268.0327309,NA,1.21908838,NA,0.291396645,0.35706516,1.064936562,0.073957975,1.053011137,0.048733132,"Ca21chr4","W",124050,124874,"orf19.4170","Chr4","CIS34(IFL3:PIR3)",1,243.661316861812,414.461577379567,20.9932863600138,53.6578799840223,26.8855687563058,41.8516032624562,1,8.71055544678337,0.0665590546983866,0.0335947701942376
"5710","orf19.4169","",221.3951401,330.9880952,189.4936337,NA,208.2811719,NA,1.096487928,NA,0.506518444,0.550970747,1.002841949,0.032074586,0.979297696,0.058289124,"Ca21chr4","C",125653,125258,"orf19.4169","Chr4","",1,221.395140149224,330.988095238095,7.44720531843891,20.0146353536205,12.3215877167437,23.6820132127295,1,26.535903689998,0.510234881778645,0.50518791688236
"1356","orf19.4168","POP7",533.3154755,999.6914575,610.8405524,NA,656.2679597,NA,1.074368683,NA,0.597237042,0.457759716,1.036908348,0.078613573,1.031962854,0.062395054,"Ca21chr4","W",126015,126518,"orf19.4168","Chr4","POP7",1,533.315475497985,999.691457531653,407.320801514628,448.484198972706,444.885357770349,437.02578401829,1.10101757887623,0.537886789452223,0.871389589441178,0.128549939917218
"5711","orf19.4167","",420.0598853,876.5413855,432.6584538,NA,500.8624955,NA,1.157639452,NA,0.697398368,0.605487535,1.072359793,0.071065322,1.055670817,0.041693709,"Ca21chr4","C",127113,126574,"orf19.4167","Chr4","",1,420.059885290148,876.54138551507,223.06058643033,290.808395984053,103.048322430908,245.744925462295,1.30371931966064,0.924001829200233,0.847893636212817,0.796776492766493
"3700","orf19.4166","NAF2",828.8147715,1411.545835,928.5728821,NA,848.4989351,NA,0.913766654,NA,0.544810042,0.324392112,1.111153762,0.101099059,1.086622486,0.056205893,"Ca21chr4","W",131943,133832,"orf19.4166","Chr4","NAF2",1,828.814771511006,1411.54583491221,717.386891294803,644.661092447938,283.590686432465,314.291412425924,0.89862402041442,0.233508987049514,0.62505282878915,0.214541263888294
"3693","orf19.4164","",783.1726429,1776.310172,920.2492574,NA,1141.500066,NA,1.240424871,NA,0.383334086,0.139462639,0.978171992,0.056559849,0.985761864,0.083369932,"Ca21chr4","C",135159,134425,"orf19.4164","Chr4","",1,783.172642929434,1776.31017229049,708.169161009629,940.6721549583,247.390195771339,452.223819264844,1.32831561546283,0.360353408108502,0.411881050510899,0.132367199274453
"6","orf19.4163","",529.0869613,670.5161992,552.3680436,NA,402.6798412,NA,0.729006404,NA,0.257352294,0.114195162,1.014063547,0.036307592,1.018577301,0.016686789,"Ca21chr4","C",138778,135560,"orf19.4163","Chr4","",1,529.086961327029,670.516199221577,342.677737780697,191.051080541604,260.159415485254,154.224014493365,0.557524050960878,1.41804347435913,0.735408313651126,0.408859342547025
"3279","orf19.4162","MLH1",356.9634583,513.9452633,353.065811,NA,300.2513496,NA,0.84672103,NA,0.611796223,0.597631354,1.004712524,0.061590094,1.016046865,0.009184714,"Ca21chr4","C",142783,140630,"orf19.4162","Chr4","MLH1",1,356.9634583253,513.945263288685,160.246355041242,108.982240266403,197.298083348925,179.434917369428,0.680755920666269,0.522526894229506,0.727004383343443,0.134675592223769
"4700","orf19.4161","QRI2",804.4906057,1434.345518,935.5471639,NA,889.5393985,NA,0.950822613,NA,0.80140914,0.594430779,0.995853627,0.057918083,0.991106231,0.079896668,"Ca21chr4","W",142987,144102,"orf19.4161","Chr4","QRI2",1,804.49060565871,1434.34551786185,733.11058249307,695.311578933001,432.377525909576,477.233050288528,0.94845196192384,0.508517247670617,0.953404144906182,0.649773945647655
"1102","orf19.4160","QRI7",741.9222154,1266.224902,871.8909421,NA,839.7548489,NA,0.963142072,NA,0.871842592,0.860760054,1.038412213,0.034633846,1.038282064,0.025437687,"Ca21chr4","C",145508,144156,"orf19.4160","Chr4","QRI7",1,741.922215403287,1266.22490188779,659.921535995318,633.797728078324,184.562504918966,213.831102249855,0.960413766649404,0.204690121560696,0.76709051927933,0.547836993496728
"3306","orf19.4159","",459.8770362,863.4352445,495.4855045,NA,548.5267569,NA,1.10704905,NA,0.419924284,0.533462478,1.066100819,0.048353725,1.059302937,0.02234408,"Ca21chr4","W",146332,147432,"orf19.4159","Chr4","",1,459.877036166224,863.435244538593,285.421755649145,338.684291137637,54.4936728832487,83.8341177757342,1.18660993576805,0.328620880087323,0.228978050093157,0.186505372979867
"2263","orf19.4157","SPS19",4137.475678,6955.592551,5387.77167,NA,4509.101175,NA,0.836913932,NA,0.536984646,0.251903222,1.02499587,0.063273411,1.019434999,0.025878714,"Ca21chr4","W",148176,149048,"orf19.4157","Chr4","SPS19",1,4137.4756777554,6955.59255122776,5153.19656210098,4362.47014597986,2769.70718445857,2432.19874314374,0.846556131404633,0.278298565733573,0.556383065901025,0.251749147506746
"1476","orf19.4711","",1080.247625,2097.354261,1282.636877,NA,1362.007647,NA,1.061880936,NA,0.944062049,0.785164233,1.072237414,0.112089377,1.062326921,0.078903559,"Ca21chr4","W",150357,152171,"orf19.4711","Chr4","",1,1080.24762507892,2097.35426139952,1069.26324040191,1164.33823152329,800.459923512804,938.688990314537,1.08891635616843,0.167076329581737,0.994474312539172,0.955588392499078
"1506","orf19.4707","IFP3",389.4483323,584.1498631,408.8681988,NA,398.5906003,NA,0.974863297,NA,0.999064897,0.999188267,1.033718107,0.088889365,1.030693393,0.047055698,"Ca21chr4","C",154610,152472,"orf19.4707","Chr4","IFP3",1,389.448332339277,584.149863080557,199.092293114629,185.827064584576,69.6914557760803,112.015035429555,0.93337146143364,0.300580108123118,0.596223094907581,0.35273887540808
"3116","orf19.4706","",2855.007095,7576.832536,3565.935588,NA,4825.180903,NA,1.353131817,NA,0.037417941,0.029191677,1.031721955,0.054174706,1.023545617,0.046404201,"Ca21chr4","C",156363,155866,"orf19.4706","Chr4","",1,2855.00709471513,7576.83253599848,3342.5515344357,4684.37684345156,668.655173700382,1061.44790290445,1.40143743340741,0.347265065014994,0.0281045385329218,0.0138180983038511
"1208","orf19.4705","CCA1",799.533269,1392.933002,914.8741923,NA,818.1314349,NA,0.894255671,NA,0.696419723,0.54351984,1.001820155,0.05484919,1.007979714,0.017210461,"Ca21chr4","W",157322,158917,"orf19.4705","Chr4","CCA1",1,799.533268959313,1392.93300157445,703.289741741005,613.845964369717,393.282339710803,363.575912194482,0.872820870172415,0.312019050209453,0.782730134924556,0.517189478257299
"750","orf19.4704","ARO1",1477.954461,3154.110743,1810.791286,NA,2009.220995,NA,1.109581767,NA,0.698111201,0.550166566,1.020015998,0.043235265,1.020521415,0.031467656,"Ca21chr4","W",159251,163906,"orf19.4704","Chr4","ARO1",1,1477.9544614742,3154.11074270557,1594.97515749691,1823.60180526157,628.171601375774,865.725242637404,1.1433418236579,0.311379789241054,0.661413873076126,0.334000042664904
"5629","orf19.4703","",620.2330902,872.7476266,687.6948482,NA,543.8802657,NA,0.790874422,NA,0.722478253,0.470909322,1.02460973,0.044784894,1.031177998,0.020395445,"Ca21chr4","C",166832,165126,"orf19.4703","Chr4","",1,620.233090185676,872.747626554228,482.301360541896,339.599321126659,434.769385062815,303.171101251448,0.70422487840101,0.183974984536819,0.843954408521777,0.0315509994940198
"717","orf19.4702","",238.617153,343.9583333,216.8943526,NA,226.0304916,NA,1.029101833,NA,0.342726033,0.365381323,1.021873267,0.027149547,1.035529242,0.034898893,"Ca21chr4","C",167607,166705,"orf19.4702","Chr4","",1,238.617152961981,343.958333333333,16.0882798048462,21.7399795182159,21.9456233086584,25.0702382425457,1,13.0313989798715,0.861489942161004,0.819433122756462
"4595","orf19.4701","ELP6",234.9600104,320.5033253,204.4413968,NA,196.4954351,NA,0.955225711,NA,0.432178852,0.457772612,1.038954927,0.043027466,1.016316501,0.084766006,"Ca21chr4","W",168468,169394,"orf19.4701","Chr4","ELP6",1,234.960010379426,320.50332534475,24.4406571243365,15.8463681102114,32.56219103968,21.2800958455039,1,0.365616751607541,0.872737699063055,0.41536148112261
"3706","orf19.4699","",998.8764445,1695.213456,1173.611316,NA,1068.592188,NA,0.910516262,NA,0.917943644,0.827781753,1.042936682,0.041412014,1.051526862,0.01638959,"Ca21chr4","C",171505,169448,"orf19.4699","Chr4","",1,998.876444537515,1695.21345597083,960.701698905855,867.006472066497,769.163994246782,614.320107081252,0.902472092069716,0.368940590541576,0.860018451917848,0.565011591912828
"2338","orf19.4698","PTC8",1505.85291,2282.725936,1928.833414,NA,1530.370522,NA,0.793417675,NA,0.380263479,0.074431856,0.978707447,0.053526548,0.987546743,0.072032361,"Ca21chr4","W",174443,175708,"orf19.4698","Chr4","",1,1505.852910246,2282.72593613578,1710.88154387951,1333.67240089556,721.92402221001,422.66221006311,0.779523518543194,0.0999002157354821,0.337279467208097,0.0080089361184908
"3861","orf19.4697","MDN1",1061.146492,2210.138397,1218.441272,NA,1321.040228,NA,1.084205089,NA,0.89881382,0.680517747,0.997225791,0.034844114,1.000763594,0.010679153,"Ca21chr4","C",191174,176061,"orf19.4697","Chr4","MDN1",1,1061.14649161587,2210.13839680435,1006.14402414425,1124.33982717748,963.572553735267,1101.28316684472,1.11747403969701,9.48996570936401,0.656823152403756,0.337495475164352
"6048","orf19.4691","",344.6139786,580.597415,363.4800323,NA,382.7009077,NA,1.052880141,NA,0.588150794,0.643208773,0.972283622,0.056814272,0.967222891,0.062940067,"Ca21chr4","C",192792,192187,"orf19.4691","Chr4","",1,344.61397856836,580.597415011889,153.669182821292,169.993656904784,82.7645668930499,92.5925746631745,1.10623128062363,0.603897224333548,0.872034961727403,0.867541211787396
"5408","orf19.4690","SMF12",1260.251535,1622.785027,1379.435363,NA,901.0356441,NA,0.653191638,NA,0.380158196,0.005126049,1.020165729,0.051115583,1.012220258,0.047815543,"Ca21chr4","W",195209,196942,"orf19.4690","Chr4","SMF12",1,1260.25153474208,1622.78502650304,1177.26276916127,710.995284336909,888.384117216376,609.172043740447,0.60399538975642,0.268198369809883,0.792512524021736,0.0967461186236333
"453","orf19.4689","PGA57",1446.77587,2042.863637,1731.062073,NA,1333.528928,NA,0.770353039,NA,0.83147426,0.589224608,0.993666887,0.05056896,0.999530584,0.046911231,"Ca21chr4","C",197792,197148,"orf19.4689","Chr4","PGA57",1,1446.77586996337,2042.86363718204,1516.14285520481,1134.49631446054,1449.06304729883,1130.47605482938,0.748277980907868,0.213340337839344,0.661308130200081,0.0197067827338266
"1534","orf19.4688","DAG7",959.0847701,6718.112695,1062.694988,NA,3850.197827,NA,3.623050705,NA,0.174804969,0.058575867,1.01483356,0.043302665,1.010124721,0.036328408,"Ca21chr4","C",200233,199478,"orf19.4688","Chr4","DAG7",1,959.084770114943,6718.11269525232,851.54584564312,3708.52019355511,703.976201654645,3983.28706827231,4.35504466674286,2.07586285047301,0.186222833643133,0.0197133241026695
"119","orf19.4686","",1041.458323,1806.941581,1234.388624,NA,1150.93585,NA,0.932393435,NA,0.728283746,0.444264503,0.996583433,0.042055866,1.003154096,0.048800986,"Ca21chr4","C",206038,202436,"orf19.4686","Chr4","",1,1041.45832306816,1806.9415814071,1021.2981867255,950.54832829199,428.779559571619,464.674789961094,0.930725561493115,0.221897802166983,0.773916596024037,0.37198619550481
"4952","orf19.4685","",426.3216374,872.050615,486.3680594,NA,604.4605286,NA,1.242804738,NA,0.536395814,0.585221556,0.973323391,0.045842931,0.9924094,0.056312793,"Ca21chr4","W",206797,207114,"orf19.4685","Chr4","",1,426.321637426901,872.050615043355,275.697987673871,394.707342161813,191.216190459089,159.650857301152,1.43166566245931,0.810957810368498,0.405132458918303,0.252086848538375
"5097","orf19.4684.2","RPL40B",8797.32941,20270.63433,10981.80825,NA,12039.26307,NA,1.096291504,NA,0.929504172,0.830775495,0.976413442,0.125011647,0.978150932,0.120946779,"Ca21chr4","C",208643,208485,"orf19.4684.2","Chr4","RPL40B/@",1,8797.32940995282,20270.6343317882,10730.6903528355,12020.9460914982,5128.04958057127,6782.38856353575,1.12023976987853,0.34186224729504,0.893865886041139,0.76119587879053
"5111","orf19.4683","MLP1",2166.991153,3112.369524,2674.744515,NA,1973.850054,NA,0.737958352,NA,0.136337804,0.006414238,0.984767881,0.037245985,0.995652181,0.036935424,"Ca21chr4","W",209114,214612,"orf19.4683","Chr4","MLP1",1,2166.99115314258,3112.36952435436,2455.61440920708,1785.89694929291,862.65133242209,589.784892276298,0.727270919488365,0.150967907278442,0.152811139645132,0.0163821743937515
"1168","orf19.4682","HGT17",7184.580999,15599.64743,8664.554654,NA,9101.627439,NA,1.050443768,NA,0.919758435,0.829347512,1.02070296,0.056703824,1.016988826,0.011554077,"Ca21chr4","W",217149,218987,"orf19.4682","Chr4","QUP3/HGT17",1,7184.58099880559,15599.6474284185,8426.98433794335,9047.7676955042,4712.64545270228,4895.61047647207,1.07366613401258,0.406820887295223,0.871992758427996,0.720460349413601
"5882","orf19.4681","RAT1",923.150729,1482.401161,1065.581206,NA,885.0939067,NA,0.830620793,NA,0.654944557,0.387431295,1.04274868,0.056980736,1.032911223,0.010033986,"Ca21chr4","W",219462,222368,"orf19.4681","Chr4","RAT1",1,923.150729038315,1482.4011605449,853.487086648654,681.365758219282,539.542880010488,389.819164955301,0.798331654781993,0.274025498410138,0.597412150086399,0.172633612665886
"3514","orf19.4680","",344.7191247,641.0757407,344.2657674,NA,391.7238826,NA,1.137853135,NA,0.455928286,0.523381866,1.009018373,0.044263449,1.014731396,0.009914529,"Ca21chr4","C",223559,222414,"orf19.4680","Chr4","",1,344.719124665063,641.075740716734,135.050845685779,179.681334334915,74.9901519609548,103.196441989419,1.32883182961223,2.82508969956607,0.58826587710025,0.130485830144017
"1250","orf19.4679","AGP2",759.5025513,1838.466512,1003.204628,NA,1395.547083,NA,1.39108916,NA,0.303834261,0.104327041,1.031147069,0.055453814,1.022074715,0.03759466,"Ca21chr4","C",225566,223860,"orf19.4679","Chr4","AGP2",1,759.50255127762,1838.46651193634,788.643979479696,1193.64308480635,745.701603583745,839.00478090834,1.5135385749015,0.753596654353412,0.266566890149279,0.0160885979405413
"4842","orf19.4678","",578.7139539,1170.539101,643.536079,NA,730.8086755,NA,1.135614147,NA,0.291703279,0.24356643,0.971296424,0.078132366,0.981491621,0.086177235,"Ca21chr4","C",229004,228003,"orf19.4678","Chr4","",1,578.713953920476,1170.53910098522,432.898695415709,523.8744238247,161.544526549436,105.0940386157,1.21015477609982,0.434130987054586,0.277327875089777,0.117976997434468
"2189","orf19.4677","VSP71",434.0258272,771.3179997,463.6162845,NA,497.7081692,NA,1.073534701,NA,0.524848486,0.462052636,0.997400642,0.05339196,1.00441625,0.048342753,"Ca21chr4","C",229969,229259,"orf19.4677","Chr4","VSP71",1,434.025827167388,771.317999654019,253.628089197455,288.02415281455,252.909815837024,302.078669131692,1.13627327475094,0.672628582747933,0.743763817798931,0.355650832721764
"844","orf19.4676","",441.5635973,822.8450486,470.3935673,NA,511.991729,NA,1.088432676,NA,0.631368148,0.620762504,1.010983981,0.076641115,1.014323369,0.029030782,"Ca21chr4","C",231137,230595,"orf19.4676","Chr4","",1,441.563597322218,822.845048629531,260.487917943766,301.452429896297,80.44928826212,82.4056979652713,1.15726069859937,0.299426626958697,0.552984832282366,0.395102906549566
"347","orf19.4675","",409.6678632,563.4104853,425.226099,NA,360.4590783,NA,0.84768804,NA,0.829722335,0.840286967,1.048071315,0.082602049,1.046167942,0.040166665,"Ca21chr4","W",231171,232955,"orf19.4675","Chr4","",1,409.667863183793,563.410485347985,215.587399424014,147.620901290526,150.265154643669,83.190294300541,0.684738076923447,0.333391914897224,0.4613338980827,0.127601950045656
"NA.1","orf19.4674.1b","DPH3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96480458,0.103120855,0.96022501,0.114644998,"Ca21chr4","W",233670,233900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077","orf19.4673","IFQ1",216.7988441,330.9135405,191.1313158,NA,220.4174189,NA,1.093020781,NA,0.24775893,0.247749516,1.012059203,0.055962844,1.013557203,0.006076083,"Ca21chr4","C",236764,234413,"orf19.4673","Chr4","IFQ1",1,216.798844065291,330.913540482506,3.4273908102426,24.5193187420809,7.9871103437347,30.3825894345945,1,31.8933197115525,0.0845952909465682,0.0773729391009472
"5393","orf19.4672","",245.2610405,364.9821268,237.0068,NA,255.5149438,NA,1.063367745,NA,0.503818661,0.503838228,1.037234785,0.106763099,1.033524301,0.151013063,"Ca21chr4","W",240313,240615,"orf19.4672","Chr4","",1,245.261040532365,364.982126791337,34.8984897448646,50.0142820950176,59.8686070763373,76.6657486414873,1,5.89684100286361,0.689838966049837,0.360167862246238
"3934","orf19.4670","CAS5",1145.692329,1848.265171,1327.797136,NA,1085.051737,NA,0.817181863,NA,0.31272336,0.192809614,1.020482367,0.035165334,1.012766215,0.049041398,"Ca21chr4","W",241405,243870,"orf19.4670","Chr4","",1,1145.69232929805,1848.26517140813,1115.07271903999,885.810926480492,430.611948563087,463.152176919405,0.794397451713395,0.373875082748899,0.350715873533473,0.152670549887879
"4707","orf19.4669","AAT22",621.2630338,1380.903018,683.3244903,NA,802.125897,NA,1.173857967,NA,0.594778181,0.601070013,0.974077971,0.044694589,0.997828487,0.041754115,"Ca21chr4","C",245382,244153,"orf19.4669","Chr4","AAT22",1,621.263033800239,1380.90301821087,472.757229105749,597.742430250106,188.251476106836,319.83058627907,1.26437501840167,0.656399065490782,0.675316715797344,0.60038237166157
"5535","orf19.4668","SCW11",286.7706439,478.0493902,273.4823357,NA,307.8454972,NA,1.12367094,NA,0.409367702,0.421228287,1.039796887,0.121884246,1.028224147,0.058918672,"Ca21chr4","C",248280,246127,"orf19.4668","Chr4","SCW11",1,286.770643867627,478.049390164181,73.8219183971426,101.508791348293,70.9604306908227,90.0993273231686,1.37111607933728,15.2919621818583,0.57896808116689,0.270783835480159
"5846","orf19.4666","",338.477058,629.3642794,332.0151334,NA,399.951353,NA,1.20461784,NA,0.454919654,0.467847092,1.033953483,0.085227317,1.02258818,0.051636638,"Ca21chr4","C",249238,248828,"orf19.4666","Chr4","",1,338.47705802969,629.364279398762,122.796005924382,187.477341932743,90.9337451482302,51.3945897877909,1.5267381094479,5.36026217133118,0.402584787284968,0.416955597846448
